"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,1,5,0.756,61.2333333333333,0.165734265734257,34.6215277777778,14.6215277777778
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,2,7,0.808,60.2,0.166433566433557,34.4244791666667,14.4244791666667
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,3,10,0.776,52.3333333333333,0.183216783216768,32.9739583333333,12.9739583333333
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,4,4,0.772,62.1333333333333,0.167657342657335,34.8041666666667,14.8041666666667
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,5,9,0.794,54.1833333333333,0.179195804195794,33.3314393939394,13.3314393939394
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,6,8,0.724,55.35,0.18513986013985,33.5532407407407,13.5532407407407
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,7,6,0.823,60.8333333333333,0.166433566433557,34.5476190476191,14.5476190476191
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,8,3,0.779,62.5666666666667,0.167657342657335,34.859375,14.859375
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,9,1,0.805,63.3333333333333,0.166958041958036,35.0208333333333,15.0208333333333
2023-09-07,"St. Thomas de Kent Wharf","peak",20,26,2023-09-07,0,25,1,10,2,0.758,62.9833333333333,0.167657342657335,34.9652777777778,14.9652777777778
