"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,1,3,0.749,19.5333333333333,0.197377622377611,36.7638888888889,7.26388888888889
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,2,2,0.614,19.9333333333333,0.197377622377611,36.84375,7.34375
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,3,9,0.699,16.2166666666667,0.213461538461527,36.0354166666667,6.53541666666667
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,4,4,0.695,18.5166666666667,0.206993006992996,36.5375,7.0375
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,5,10,0.698,14.7166666666667,0.216083916083904,35.6857638888889,6.18576388888889
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,6,6,0.724,17.6333333333333,0.213111888111878,36.3392857142857,6.83928571428572
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,7,1,0.753,20,0.198208041958031,36.8958333333333,7.39583333333334
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,8,5,0.695,18.1,0.206993006992996,36.4513888888889,6.95138888888889
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,9,8,0.689,16.8,0.213461538461527,36.1597222222222,6.65972222222222
2023-08-26,"Tyler Cove","peak",29.5,15,2023-08-26,0,20,2,10,7,0.742,17.0333333333333,0.213111888111878,36.2239583333333,6.72395833333334
