"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,1,1,0.732,49.05,0.203076923076914,36.25,12.25
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,2,3,0.799,46.8333333333333,0.207517482517471,35.8177083333333,11.8177083333333
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,3,8,1.026,39.7833333333333,0.197027972027966,34.337962962963,10.337962962963
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,4,7,0.796,42.55,0.198951048951043,34.9036458333333,10.9036458333333
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,5,6,0.809,42.85,0.198951048951043,34.9791666666667,10.9791666666667
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,6,4,0.988,44.3666666666667,0.207867132867124,35.3020833333333,11.3020833333333
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,7,9,0.916,38.4,0.198251748251741,34.0492424242424,10.0492424242424
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,8,10,0.798,36.55,0.2062937062937,33.6439393939394,9.64393939393939
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,9,2,0.745,47.2,0.20279720279719,35.875,11.875
2023-07-28,"St. Thomas de Kent Wharf","early",24,25,2023-07-28,0,10,2,10,5,0.796,43.6333333333333,0.204895104895098,35.1416666666667,11.1416666666667
