"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,1,1,0.82,55.95,0.171678321678313,36.4375,13.9375
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,2,8,0.817,45.5,0.178846153846143,34.6375,12.1375
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,3,10,0.687,21.1,0.201748251748246,30.0260416666667,7.52604166666667
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,4,2,0.797,54.1833333333333,0.172377622377614,36.1666666666667,13.6666666666667
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,5,9,1.02,39.9166666666667,0.17202797202796,33.6401515151515,11.1401515151515
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,6,7,0.813,46.3333333333333,0.178321678321667,34.7890625,12.2890625
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,7,5,0.862,51.8333333333333,0.179545454545444,35.7569444444444,13.2569444444444
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,8,6,0.898,51.2833333333333,0.179545454545444,35.6339285714286,13.1339285714286
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,9,3,0.804,53.6833333333333,0.177797202797194,36.0763888888889,13.5763888888889
2023-07-07,"Esker Point","early",22.5,30,2023-07-07,0,2,2,10,4,0.786,53.3,0.177797202797194,36.0208333333333,13.5208333333333
