"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,1,6,0.996,54.7166666666667,0.229545454545447,30.2202380952381,20.2202380952381
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,2,2,0.963,67.6666666666667,0.196503496503485,33.15625,23.15625
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,3,7,0.948,53.7666666666667,0.232867132867122,29.9895833333333,19.9895833333333
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,4,3,1.022,64.7833333333333,0.223251748251747,32.5347222222222,22.5347222222222
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,5,5,1.006,57.2,0.236188811188808,30.8055555555556,20.8055555555556
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,6,8,0.953,53.1333333333333,0.232867132867122,29.8425925925926,19.8425925925926
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,7,10,0.982,43.95,0.24842657342657,27.6597222222222,17.6597222222222
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,8,4,0.996,58.6833333333333,0.237762237762237,31.1708333333333,21.1708333333333
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,9,1,1.092,76.3833333333333,0.207679820179817,34.875,24.875
2023-11-20,"Esker Point","late",10,36,2023-11-20,0,39,1,10,9,0.966,45.2666666666667,0.25262237762237,27.9924242424242,17.9924242424242
