"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,1,2,1.04,58.7833333333333,0.22465034965034,34.0416666666667,20.5416666666667
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,2,8,1.018,50.55,0.238986013986004,32.0717592592593,18.5717592592593
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,3,3,1.029,58.4666666666667,0.22465034965034,33.9791666666667,20.4791666666667
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,4,9,0.993,47.6833333333333,0.242832167832157,31.3844696969697,17.8844696969697
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,5,7,0.987,53.65,0.229370629370618,32.8055555555556,19.3055555555556
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,6,1,0.977,59.6833333333333,0.231993006992997,34.2916666666667,20.7916666666667
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,7,6,1.03,54.2,0.223251748251735,32.9375,19.4375
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,8,10,1.066,45.3333333333333,0.258041958041951,30.8177083333333,17.3177083333333
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,9,5,1.064,55.6666666666667,0.223776223776209,33.2951388888889,19.7951388888889
2023-10-19,"St. Thomas de Kent Wharf","late",13.5,28,2023-10-19,0,32,2,10,4,1.054,57.8166666666667,0.221678321678313,33.8083333333333,20.3083333333333
