"collection_date","site","season","collection_temp","collection_salinity","exp_date","days_in_lab","run","replicate","tube","rank","size","time","ramp_rate","ctmax","warming_tol"
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,1,3,0.643,56.5166666666667,0.224825174825171,36.4166666666667,17.4166666666667
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,2,9,0.819,52.3166666666667,0.224300699300686,35.4280303030303,16.4280303030303
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,3,2,0.724,56.75,0.224825174825171,36.46875,17.46875
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,4,6,0.749,55.5833333333333,0.231818181818175,36.1904761904762,17.1904761904762
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,5,10,0.747,51.6833333333333,0.219930069930057,35.2690972222222,16.2690972222222
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,6,1,0.73,57,0.220279720279718,36.5208333333333,17.5208333333333
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,7,7,0.771,54.3333333333333,0.23024475524475,35.90625,16.90625
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,8,8,0.7,53.6333333333333,0.227272727272718,35.7407407407407,16.7407407407407
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,9,4,0.81,56.2833333333333,0.224825174825171,36.359375,17.359375
2023-11-30,"Manatee River","late",19,34,2023-11-30,0,41,1,10,5,0.746,56.0166666666667,0.224825174825171,36.2916666666667,17.2916666666667
