## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_late_1_06_sorted.bam --OUTPUT results/align_metrics/CT_late_1_06_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 07:49:22 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.878848	4.684663	0	0	0	0	0	0.09453	0.008512	0.073558	0.040164	0.216763	0.155212	0.062364	0.021314	0.008561	0.00424	0.00257	0.001807	0.001143	0.000837	0.000664	0.000546	0.000458	0.000393	0.000344	?	?	?	0.122091	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	802712344
1	31631883
2	23156065
3	18570061
4	14865101
5	11853309
6	9325326
7	7393766
8	5833396
9	4599275
10	3642602
11	2880789
12	2285021
13	1829930
14	1479943
15	1189107
16	960610
17	789289
18	636847
19	530129
20	435378
21	366907
22	307101
23	258409
24	218533
25	188741
26	164247
27	139846
28	123739
29	108747
30	94951
31	85328
32	78392
33	71264
34	62457
35	55390
36	49470
37	48127
38	44259
39	40685
40	38231
41	36725
42	34003
43	30919
44	29319
45	28157
46	25045
47	24440
48	22556
49	21868
50	20971
51	18039
52	17470
53	17039
54	16429
55	16434
56	15569
57	15109
58	13764
59	13677
60	13798
61	12978
62	12261
63	11426
64	11233
65	10915
66	10573
67	10025
68	9366
69	9422
70	9613
71	9072
72	8876
73	8698
74	8424
75	8363
76	7845
77	7833
78	7417
79	7320
80	7018
81	6934
82	6836
83	6583
84	6237
85	6041
86	5942
87	5862
88	5544
89	5102
90	4923
91	4877
92	4718
93	4734
94	4723
95	5069
96	4593
97	4381
98	4231
99	3985
100	3936
101	4065
102	3838
103	3777
104	3499
105	3586
106	3602
107	3572
108	3480
109	3212
110	3351
111	3362
112	3173
113	2986
114	3033
115	3039
116	3074
117	3083
118	2778
119	2644
120	2636
121	2566
122	2679
123	2668
124	2492
125	2624
126	2719
127	2463
128	2546
129	2258
130	2367
131	2347
132	2342
133	2321
134	2199
135	2152
136	2060
137	2005
138	1958
139	1828
140	1762
141	1707
142	1600
143	1583
144	1563
145	1552
146	1509
147	1617
148	1554
149	1447
150	1575
151	1639
152	1601
153	1627
154	1504
155	1494
156	1681
157	1620
158	1513
159	1418
160	1357
161	1425
162	1348
163	1371
164	1420
165	1414
166	1428
167	1374
168	1429
169	1380
170	1411
171	1313
172	1237
173	1206
174	1289
175	1206
176	1180
177	1163
178	1129
179	1208
180	1281
181	1240
182	1162
183	991
184	1067
185	1073
186	1071
187	1149
188	1019
189	1007
190	1045
191	934
192	966
193	1026
194	928
195	983
196	881
197	878
198	858
199	855
200	844
201	929
202	957
203	919
204	814
205	795
206	834
207	807
208	794
209	799
210	730
211	695
212	793
213	827
214	739
215	726
216	720
217	751
218	715
219	687
220	748
221	706
222	670
223	681
224	656
225	657
226	722
227	674
228	708
229	741
230	690
231	717
232	718
233	593
234	599
235	677
236	642
237	645
238	579
239	611
240	550
241	561
242	576
243	551
244	507
245	501
246	491
247	491
248	486
249	513
250	99841

