## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/ME_late_2_05_sorted.bam --OUTPUT results/align_metrics/ME_late_2_05_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 18:12:31 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.315047	5.62997	0	0	0	0	0	0.015272	0.01078	0.058107	0.010024	0.094183	0.388299	0.180613	0.06559	0.025473	0.011395	0.00607	0.00376	0.001946	0.001226	0.000851	0.000627	0.000482	0.00038	0.000309	?	?	?	0.313442	2

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	581234359
1	62328659
2	52282277
3	44939916
4	37790439
5	31456819
6	25883998
7	21052083
8	17039823
9	13861739
10	11124784
11	9015349
12	7294618
13	5902224
14	4782045
15	3859776
16	3134967
17	2565639
18	2096099
19	1720430
20	1408433
21	1176765
22	980029
23	816481
24	678145
25	589165
26	498866
27	424160
28	363811
29	319055
30	274009
31	241959
32	212651
33	188121
34	170661
35	152301
36	138120
37	125584
38	115290
39	104120
40	94549
41	85998
42	80486
43	74728
44	69604
45	64225
46	58706
47	55364
48	51810
49	48894
50	46172
51	42947
52	39766
53	38136
54	35546
55	34406
56	32854
57	30271
58	28644
59	27916
60	26983
61	25568
62	23652
63	22682
64	21065
65	19996
66	19562
67	18623
68	17815
69	17075
70	16357
71	15489
72	15176
73	14593
74	13636
75	12999
76	13019
77	12821
78	11991
79	11841
80	11392
81	10899
82	10347
83	9856
84	9840
85	9305
86	9216
87	8626
88	8343
89	8379
90	8064
91	7780
92	7546
93	7158
94	6841
95	6366
96	6293
97	6114
98	6123
99	5826
100	5518
101	5518
102	5065
103	5111
104	4673
105	4599
106	4392
107	4344
108	4165
109	4173
110	3996
111	3954
112	3854
113	3579
114	3529
115	3519
116	3483
117	3459
118	3357
119	3240
120	3227
121	3147
122	3077
123	2851
124	2744
125	2676
126	2649
127	2559
128	2467
129	2249
130	2417
131	2358
132	2204
133	2135
134	2135
135	2090
136	2034
137	2005
138	2138
139	2111
140	2020
141	2042
142	1955
143	2012
144	1975
145	1946
146	1808
147	1678
148	1689
149	1738
150	1611
151	1603
152	1659
153	1646
154	1514
155	1462
156	1448
157	1373
158	1296
159	1312
160	1291
161	1225
162	1312
163	1312
164	1324
165	1228
166	1219
167	1168
168	1249
169	1187
170	1201
171	1149
172	1077
173	1082
174	1200
175	1172
176	1056
177	1082
178	1064
179	1019
180	1008
181	1017
182	987
183	966
184	846
185	914
186	924
187	966
188	912
189	872
190	840
191	743
192	720
193	784
194	813
195	782
196	744
197	815
198	824
199	815
200	679
201	678
202	658
203	682
204	675
205	592
206	618
207	588
208	598
209	565
210	538
211	582
212	604
213	617
214	545
215	588
216	645
217	596
218	597
219	585
220	609
221	578
222	589
223	587
224	620
225	538
226	584
227	541
228	520
229	470
230	525
231	553
232	530
233	466
234	455
235	416
236	384
237	437
238	462
239	440
240	429
241	382
242	313
243	369
244	370
245	387
246	367
247	393
248	375
249	409
250	59411

