## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/FH_late_1_03_sorted.bam --OUTPUT results/align_metrics/FH_late_1_03_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 09:23:25 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.220148	4.529251	0	0	0	0	0	0.058628	0.010086	0.04208	0.010349	0.121143	0.22378	0.09295	0.030967	0.011464	0.005104	0.002788	0.001808	0.001045	0.00073	0.000556	0.00044	0.00036	0.000304	0.00026	?	?	?	0.175846	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	737558864
1	42862949
2	32753647
3	26803855
4	21893560
5	17604941
6	14073338
7	11259855
8	8897155
9	7060159
10	5561953
11	4408307
12	3507164
13	2811611
14	2243060
15	1779408
16	1436082
17	1148251
18	922953
19	756806
20	621973
21	507187
22	428034
23	348965
24	294334
25	249438
26	212266
27	180867
28	157197
29	131507
30	115117
31	102528
32	88514
33	79785
34	71661
35	63666
36	57556
37	51316
38	49664
39	44457
40	39712
41	36580
42	35464
43	32706
44	30244
45	28192
46	26363
47	25067
48	23535
49	21621
50	20430
51	20047
52	18315
53	17190
54	16935
55	15854
56	15082
57	14544
58	14046
59	13444
60	13204
61	12508
62	11595
63	11473
64	11485
65	10862
66	10319
67	9945
68	9117
69	9209
70	8700
71	8377
72	7730
73	7779
74	7846
75	7265
76	7070
77	7164
78	7041
79	6842
80	6620
81	6523
82	5986
83	5604
84	5313
85	5082
86	4843
87	4649
88	4533
89	4460
90	4865
91	4607
92	4454
93	4267
94	4372
95	4239
96	4002
97	3666
98	3832
99	3459
100	3395
101	3372
102	3286
103	3108
104	3008
105	3252
106	3124
107	2965
108	2872
109	2750
110	2679
111	2617
112	2569
113	2654
114	2515
115	2520
116	2442
117	2332
118	2346
119	2264
120	2182
121	2249
122	2180
123	2150
124	2309
125	2205
126	2149
127	2204
128	2144
129	2007
130	1900
131	2000
132	2017
133	1967
134	1830
135	1818
136	1896
137	1955
138	1760
139	1756
140	1681
141	1625
142	1528
143	1606
144	1590
145	1551
146	1496
147	1514
148	1589
149	1511
150	1445
151	1437
152	1348
153	1438
154	1336
155	1360
156	1371
157	1226
158	1239
159	1187
160	1161
161	1088
162	993
163	1054
164	1099
165	1165
166	1103
167	1163
168	1128
169	968
170	1012
171	1038
172	1063
173	1074
174	951
175	953
176	952
177	917
178	924
179	884
180	810
181	867
182	845
183	869
184	926
185	848
186	857
187	753
188	807
189	815
190	749
191	813
192	827
193	763
194	733
195	755
196	750
197	692
198	711
199	686
200	699
201	646
202	661
203	642
204	658
205	651
206	657
207	652
208	644
209	651
210	545
211	587
212	537
213	538
214	583
215	552
216	509
217	507
218	482
219	567
220	569
221	551
222	528
223	552
224	566
225	600
226	472
227	454
228	544
229	488
230	525
231	531
232	467
233	464
234	465
235	414
236	446
237	445
238	454
239	443
240	472
241	449
242	421
243	431
244	477
245	445
246	449
247	417
248	433
249	420
250	58304

