## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MD_late_2_09_sorted.bam --OUTPUT results/align_metrics/MD_late_2_09_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 15:52:50 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.863934	6.556706	0	0	0	0	0	0.051937	0.009199	0.061523	0.026322	0.148981	0.26947	0.135492	0.056495	0.024772	0.011984	0.006616	0.004193	0.002309	0.001595	0.001222	0.000986	0.000824	0.000706	0.000614	?	?	?	0.220603	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	694144815
1	41614764
2	32889893
3	28352900
4	24447770
5	20748917
6	17400286
7	14611880
8	12208636
9	10091811
10	8433845
11	7011388
12	5801668
13	4854181
14	4042332
15	3391238
16	2814833
17	2332510
18	1965389
19	1647353
20	1387171
21	1170490
22	990926
23	840241
24	711705
25	609221
26	526532
27	450108
28	387752
29	328523
30	291569
31	253226
32	225624
33	198528
34	177279
35	158001
36	140861
37	126709
38	113944
39	104031
40	94964
41	88807
42	80575
43	74264
44	67961
45	62154
46	59251
47	53814
48	49365
49	47611
50	44595
51	42312
52	39039
53	37868
54	35539
55	33442
56	32926
57	30504
58	29525
59	28413
60	26615
61	26836
62	25463
63	22930
64	22268
65	21540
66	21166
67	19718
68	19613
69	18848
70	17827
71	18018
72	16928
73	15758
74	15783
75	14771
76	14027
77	13500
78	13464
79	13349
80	12806
81	12111
82	11828
83	11390
84	11144
85	10672
86	10632
87	10735
88	10616
89	10241
90	9749
91	9713
92	9103
93	8813
94	9085
95	8850
96	8643
97	8030
98	7856
99	7836
100	7859
101	7203
102	6967
103	6769
104	6847
105	6834
106	6607
107	6658
108	6414
109	6034
110	6139
111	5936
112	5767
113	5514
114	5609
115	5370
116	5514
117	5573
118	5011
119	4912
120	4988
121	4884
122	4757
123	4444
124	4563
125	4445
126	4449
127	4331
128	4138
129	4095
130	3971
131	3982
132	3886
133	3927
134	3896
135	3910
136	3962
137	3873
138	3656
139	3417
140	3323
141	3589
142	3535
143	3432
144	3278
145	3327
146	3181
147	3069
148	2858
149	2731
150	2654
151	2961
152	2877
153	2951
154	2754
155	2756
156	2836
157	2818
158	2795
159	2739
160	2556
161	2572
162	2467
163	2433
164	2509
165	2351
166	2272
167	2263
168	2312
169	2268
170	2315
171	2336
172	2155
173	2204
174	2162
175	2145
176	2302
177	2075
178	2103
179	2058
180	2084
181	1966
182	1958
183	2042
184	1930
185	1931
186	1910
187	1962
188	1917
189	1871
190	1853
191	1756
192	1715
193	1747
194	1770
195	1844
196	1696
197	1814
198	1794
199	1726
200	1720
201	1669
202	1663
203	1595
204	1589
205	1556
206	1540
207	1531
208	1537
209	1494
210	1481
211	1395
212	1387
213	1427
214	1335
215	1352
216	1376
217	1326
218	1371
219	1352
220	1381
221	1307
222	1352
223	1309
224	1389
225	1341
226	1251
227	1275
228	1199
229	1210
230	1190
231	1206
232	1131
233	1181
234	1063
235	1052
236	1019
237	1021
238	1034
239	1075
240	1087
241	1101
242	1033
243	1018
244	1059
245	1031
246	977
247	892
248	894
249	913
250	168824

