## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/GW_late_1_02_sorted.bam --OUTPUT results/align_metrics/GW_late_1_02_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 12:10:47 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.382296	2.36451	0	0	0	0	0	0.094253	0.008725	0.078384	0.006661	0.188023	0.093901	0.027046	0.006157	0.002031	0.001018	0.000658	0.000484	0.00031	0.000224	0.000169	0.000132	0.000107	0.00009	0.000076	?	?	?	0.070141	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	860969463
1	24768181
2	16771362
3	12537303
4	9447728
5	6872374
6	4962740
7	3598762
8	2574438
9	1840771
10	1320706
11	967983
12	714610
13	528762
14	388119
15	300663
16	226616
17	179394
18	141950
19	114022
20	94847
21	79216
22	65161
23	55988
24	47266
25	41649
26	35583
27	32105
28	29015
29	26382
30	23940
31	21114
32	19239
33	18688
34	17369
35	15325
36	14831
37	12725
38	11844
39	10579
40	10351
41	9709
42	9219
43	8595
44	8463
45	8110
46	7452
47	7045
48	6528
49	6284
50	5978
51	6145
52	5808
53	5711
54	5072
55	5117
56	4879
57	4782
58	4421
59	4642
60	4070
61	4078
62	3916
63	3451
64	3196
65	3295
66	3199
67	3460
68	2927
69	2860
70	2739
71	2583
72	2767
73	2273
74	2260
75	2350
76	2214
77	2174
78	2186
79	2238
80	1819
81	1775
82	1862
83	1753
84	1753
85	1826
86	1654
87	1442
88	1559
89	1368
90	1425
91	1494
92	1418
93	1323
94	1263
95	1186
96	1289
97	1118
98	1076
99	1331
100	1185
101	1120
102	1110
103	977
104	964
105	966
106	938
107	970
108	973
109	993
110	1065
111	1034
112	1000
113	917
114	834
115	811
116	927
117	968
118	852
119	976
120	921
121	907
122	911
123	754
124	673
125	628
126	676
127	622
128	681
129	656
130	708
131	704
132	638
133	645
134	661
135	636
136	557
137	508
138	445
139	545
140	632
141	535
142	513
143	496
144	502
145	509
146	394
147	440
148	479
149	431
150	360
151	356
152	393
153	388
154	377
155	321
156	321
157	343
158	376
159	390
160	317
161	306
162	346
163	300
164	249
165	242
166	324
167	281
168	276
169	275
170	273
171	276
172	257
173	238
174	254
175	244
176	208
177	267
178	268
179	234
180	191
181	226
182	181
183	215
184	227
185	196
186	189
187	216
188	207
189	253
190	216
191	207
192	226
193	233
194	270
195	294
196	236
197	193
198	186
199	182
200	174
201	174
202	179
203	161
204	188
205	172
206	142
207	156
208	152
209	151
210	139
211	128
212	153
213	143
214	98
215	124
216	117
217	111
218	119
219	114
220	116
221	104
222	127
223	98
224	88
225	81
226	87
227	96
228	109
229	103
230	113
231	109
232	103
233	147
234	113
235	97
236	93
237	104
238	101
239	99
240	125
241	101
242	101
243	125
244	94
245	84
246	105
247	82
248	71
249	75
250	14853

