## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/GW_late_2_06_sorted.bam --OUTPUT results/align_metrics/GW_late_2_06_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 12:47:57 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.794791	6.669031	0	0	0	0	0	0.053128	0.00948	0.060548	0.032666	0.155823	0.261786	0.128457	0.052837	0.023237	0.011507	0.006552	0.004267	0.002428	0.001703	0.001313	0.001068	0.000895	0.000766	0.000667	?	?	?	0.213093	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	701445620
1	42048253
2	32879045
3	27933986
4	23827304
5	20053389
6	16777893
7	13939239
8	11547599
9	9535284
10	7906341
11	6551894
12	5436884
13	4483081
14	3747891
15	3111030
16	2588898
17	2142642
18	1796982
19	1506200
20	1275794
21	1081434
22	911548
23	772590
24	666950
25	572463
26	494398
27	421398
28	362809
29	320227
30	282086
31	244431
32	219012
33	190338
34	173140
35	154545
36	139894
37	126135
38	113928
39	104023
40	93428
41	86389
42	80257
43	74977
44	68883
45	64331
46	60975
47	55563
48	53288
49	50047
50	47007
51	43847
52	41813
53	40357
54	38251
55	35511
56	32980
57	31460
58	30000
59	29444
60	27558
61	28078
62	27015
63	24650
64	22620
65	21743
66	21274
67	20898
68	20573
69	19071
70	19242
71	17926
72	17163
73	16850
74	16320
75	16476
76	15652
77	14996
78	14479
79	14456
80	13858
81	13356
82	13206
83	13370
84	12897
85	11994
86	11531
87	11574
88	10841
89	10671
90	10846
91	10579
92	10035
93	9650
94	9260
95	8814
96	8823
97	8692
98	8386
99	8456
100	7996
101	7742
102	7686
103	7439
104	7525
105	7367
106	7513
107	6998
108	6948
109	7095
110	6838
111	6209
112	6402
113	6217
114	5896
115	6030
116	5815
117	5804
118	5696
119	5453
120	5345
121	5348
122	5276
123	4952
124	4713
125	4747
126	4591
127	4575
128	4322
129	4411
130	4433
131	4111
132	4250
133	4282
134	4089
135	4019
136	4023
137	4123
138	4110
139	3973
140	3780
141	3648
142	3464
143	3500
144	3512
145	3555
146	3646
147	3404
148	3419
149	3357
150	3107
151	2946
152	3065
153	2981
154	2867
155	2930
156	2912
157	2898
158	2835
159	2813
160	3075
161	2936
162	2776
163	2675
164	2549
165	2637
166	2647
167	2681
168	2576
169	2548
170	2412
171	2385
172	2310
173	2421
174	2372
175	2466
176	2316
177	2225
178	2225
179	2201
180	2242
181	2307
182	2208
183	2082
184	2042
185	2008
186	2077
187	2064
188	1903
189	1788
190	1796
191	1849
192	1840
193	1734
194	1815
195	1625
196	1634
197	1757
198	1781
199	1784
200	1692
201	1713
202	1695
203	1668
204	1631
205	1684
206	1544
207	1456
208	1534
209	1583
210	1474
211	1501
212	1510
213	1551
214	1521
215	1512
216	1477
217	1519
218	1456
219	1367
220	1423
221	1343
222	1491
223	1439
224	1449
225	1274
226	1340
227	1283
228	1301
229	1316
230	1323
231	1247
232	1228
233	1129
234	1100
235	1158
236	1095
237	1108
238	1161
239	1063
240	941
241	905
242	1037
243	1054
244	1109
245	1113
246	1029
247	1019
248	1069
249	1001
250	189593

