## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/FH_late_2_01_sorted.bam --OUTPUT results/align_metrics/FH_late_2_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 09:43:00 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.750661	3.129553	0	0	0	0	0	0.052197	0.008882	0.065169	0.005301	0.131549	0.169	0.057484	0.014199	0.004246	0.001811	0.001066	0.000757	0.000475	0.00034	0.000263	0.00021	0.000171	0.000142	0.00012	?	?	?	0.129552	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	789611048
1	37988886
2	28143468
3	22330251
4	17498995
5	13437879
6	10186495
7	7625083
8	5693705
9	4185788
10	3159559
11	2329552
12	1731649
13	1276521
14	959807
15	739321
16	557295
17	425495
18	337578
19	254532
20	206418
21	165876
22	132532
23	111152
24	91412
25	77584
26	66799
27	56902
28	49450
29	42812
30	39872
31	36370
32	32056
33	28692
34	26156
35	24637
36	21942
37	20524
38	19932
39	18213
40	17691
41	16063
42	14507
43	13986
44	12951
45	11951
46	10925
47	10852
48	9844
49	9018
50	8686
51	8683
52	8003
53	8260
54	7252
55	7138
56	6377
57	6813
58	6484
59	5979
60	5910
61	5627
62	5374
63	4714
64	4780
65	4810
66	4813
67	4639
68	4739
69	4439
70	4619
71	4188
72	3950
73	3797
74	3743
75	3464
76	3686
77	3190
78	3030
79	3189
80	3286
81	3126
82	2957
83	2677
84	2821
85	2613
86	2633
87	2578
88	2561
89	2419
90	2426
91	2451
92	2172
93	2143
94	2103
95	1857
96	2147
97	2018
98	1911
99	1789
100	1796
101	1736
102	1575
103	1521
104	1534
105	1543
106	1416
107	1371
108	1475
109	1514
110	1408
111	1280
112	1311
113	1261
114	1230
115	1222
116	1133
117	1270
118	1323
119	1178
120	1232
121	1074
122	1225
123	1216
124	1160
125	1142
126	1145
127	1095
128	1093
129	1187
130	1183
131	1133
132	1016
133	1136
134	967
135	975
136	873
137	869
138	946
139	900
140	947
141	839
142	755
143	750
144	750
145	859
146	780
147	830
148	718
149	662
150	598
151	644
152	638
153	642
154	664
155	625
156	680
157	622
158	653
159	608
160	562
161	576
162	589
163	644
164	582
165	638
166	565
167	495
168	540
169	509
170	506
171	540
172	594
173	570
174	540
175	550
176	499
177	427
178	455
179	388
180	336
181	416
182	370
183	447
184	374
185	334
186	322
187	384
188	351
189	333
190	331
191	390
192	371
193	341
194	319
195	302
196	317
197	319
198	320
199	320
200	284
201	328
202	326
203	301
204	302
205	330
206	332
207	323
208	298
209	271
210	286
211	263
212	263
213	280
214	272
215	262
216	250
217	294
218	314
219	267
220	232
221	249
222	226
223	227
224	204
225	225
226	233
227	213
228	207
229	226
230	266
231	286
232	287
233	270
234	226
235	206
236	222
237	189
238	190
239	242
240	193
241	186
242	203
243	204
244	195
245	203
246	193
247	164
248	182
249	153
250	20152

