## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_late_1_08_sorted.bam --OUTPUT results/align_metrics/CT_late_1_08_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 07:54:16 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.823855	4.612246	0	0	0	0	0	0.089201	0.008635	0.081981	0.042893	0.222709	0.147079	0.058035	0.019348	0.007712	0.003903	0.002433	0.001755	0.001138	0.000841	0.000666	0.000549	0.000461	0.000399	0.000349	?	?	?	0.115473	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	810440149
1	30668365
2	22096715
3	17701496
4	14142428
5	11262764
6	8872237
7	6919957
8	5454972
9	4249817
10	3340536
11	2639140
12	2086709
13	1673958
14	1315719
15	1053824
16	843722
17	693960
18	567305
19	461226
20	386724
21	318283
22	265388
23	230012
24	196487
25	165418
26	143742
27	127528
28	109446
29	97800
30	87058
31	78022
32	70783
33	66552
34	58008
35	51330
36	46481
37	46255
38	42620
39	38992
40	36612
41	34298
42	32293
43	29743
44	28767
45	27804
46	24500
47	24583
48	22726
49	20697
50	19796
51	18938
52	18195
53	17853
54	17340
55	16306
56	15117
57	14739
58	14265
59	13564
60	13069
61	12617
62	12089
63	11653
64	10817
65	10872
66	10361
67	10423
68	9875
69	10160
70	9718
71	9095
72	8655
73	8336
74	8630
75	8068
76	8169
77	7555
78	7683
79	7246
80	6622
81	6182
82	6246
83	6172
84	6099
85	6161
86	5698
87	5390
88	5538
89	5213
90	5184
91	5033
92	5072
93	5073
94	4933
95	4625
96	4442
97	4234
98	4460
99	4409
100	4460
101	4256
102	4107
103	3928
104	3902
105	3909
106	3556
107	3528
108	3604
109	3604
110	3609
111	3323
112	3267
113	3300
114	3277
115	3044
116	2989
117	2873
118	2913
119	2673
120	2705
121	2858
122	2705
123	2618
124	2515
125	2667
126	2529
127	2282
128	2332
129	2277
130	2517
131	2518
132	2548
133	2283
134	2334
135	2225
136	2202
137	2132
138	2116
139	2055
140	2015
141	2005
142	1920
143	1885
144	1851
145	1806
146	1773
147	1951
148	1917
149	1835
150	1702
151	1717
152	1737
153	1592
154	1593
155	1573
156	1559
157	1706
158	1505
159	1404
160	1509
161	1484
162	1529
163	1523
164	1452
165	1413
166	1376
167	1475
168	1321
169	1272
170	1292
171	1246
172	1312
173	1224
174	1178
175	1161
176	1057
177	992
178	993
179	1058
180	1056
181	1045
182	1033
183	1079
184	1190
185	1115
186	1042
187	1115
188	992
189	1009
190	1037
191	1023
192	1053
193	1078
194	1029
195	1058
196	1053
197	1097
198	1006
199	1055
200	1064
201	982
202	1033
203	993
204	856
205	852
206	819
207	778
208	725
209	743
210	790
211	804
212	871
213	854
214	743
215	823
216	757
217	796
218	762
219	776
220	653
221	669
222	634
223	626
224	653
225	701
226	719
227	688
228	734
229	607
230	645
231	677
232	700
233	674
234	691
235	601
236	607
237	603
238	631
239	662
240	642
241	600
242	608
243	566
244	524
245	532
246	609
247	614
248	592
249	514
250	94928

