## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MR_peak_2_07_sorted.bam --OUTPUT results/align_metrics/MR_peak_2_07_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 21:24:23 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.809748	5.540666	0	0	0	0	0	0.051783	0.009085	0.064763	0.01066	0.136291	0.285956	0.138863	0.054208	0.021831	0.009678	0.004959	0.003015	0.001609	0.001095	0.000822	0.000643	0.000518	0.000432	0.000366	?	?	?	0.232653	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	678479427
1	45505038
2	36293702
3	31273993
4	26694672
5	22457805
6	18803196
7	15614168
8	12944282
9	10619073
10	8759105
11	7215102
12	5938487
13	4867595
14	3983518
15	3275853
16	2701265
17	2223332
18	1829186
19	1518780
20	1257389
21	1047403
22	861000
23	717412
24	600657
25	502103
26	425575
27	355688
28	303823
29	259867
30	225898
31	195587
32	169108
33	147824
34	129981
35	115664
36	104790
37	91614
38	80738
39	74411
40	67429
41	62528
42	56864
43	52894
44	49212
45	45329
46	43288
47	39263
48	36689
49	34763
50	32838
51	30789
52	29760
53	27787
54	26044
55	25028
56	24150
57	21817
58	21347
59	20513
60	19895
61	19067
62	18391
63	17862
64	16968
65	16655
66	15669
67	15529
68	15254
69	14579
70	13737
71	13756
72	13390
73	12324
74	11872
75	11702
76	11192
77	10814
78	9922
79	9660
80	9537
81	9104
82	8728
83	8318
84	8407
85	8208
86	7963
87	7214
88	7108
89	7150
90	7080
91	6626
92	6655
93	6696
94	6407
95	6442
96	6166
97	6126
98	5796
99	5473
100	5422
101	5369
102	5156
103	4940
104	4928
105	4884
106	4887
107	4876
108	4534
109	4308
110	4117
111	4005
112	3897
113	3924
114	4003
115	4075
116	3657
117	3785
118	3660
119	3340
120	3230
121	3248
122	3153
123	2928
124	2906
125	2898
126	2863
127	2752
128	2758
129	2692
130	2646
131	2728
132	2606
133	2425
134	2426
135	2411
136	2367
137	2328
138	2353
139	2164
140	2143
141	2142
142	2258
143	2361
144	2337
145	2345
146	2278
147	2104
148	2183
149	2176
150	2000
151	2049
152	1924
153	1838
154	1824
155	1952
156	1912
157	1915
158	1637
159	1691
160	1616
161	1558
162	1456
163	1529
164	1498
165	1592
166	1583
167	1570
168	1606
169	1570
170	1440
171	1455
172	1560
173	1420
174	1465
175	1278
176	1292
177	1293
178	1351
179	1251
180	1333
181	1177
182	1193
183	1181
184	1174
185	1193
186	1200
187	1140
188	1195
189	1139
190	1114
191	1032
192	988
193	969
194	942
195	1090
196	979
197	918
198	924
199	873
200	847
201	879
202	886
203	870
204	813
205	814
206	875
207	756
208	774
209	762
210	748
211	784
212	749
213	714
214	745
215	782
216	733
217	690
218	713
219	778
220	746
221	749
222	660
223	668
224	622
225	603
226	562
227	571
228	606
229	628
230	592
231	591
232	567
233	651
234	620
235	595
236	605
237	619
238	587
239	611
240	603
241	575
242	564
243	533
244	522
245	544
246	567
247	527
248	589
249	554
250	79801

