## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/FH_peak_1_01_sorted.bam --OUTPUT results/align_metrics/FH_peak_1_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 10:08:48 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.779965	3.255399	0	0	0	0	0	0.052635	0.008629	0.06329	0.006021	0.130575	0.175593	0.058996	0.014608	0.004484	0.001964	0.001184	0.000846	0.000539	0.000384	0.000292	0.00023	0.000185	0.000156	0.000133	?	?	?	0.134197	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	783346223
1	39384129
2	29753498
3	23499104
4	18153051
5	13884886
6	10462869
7	7789341
8	5746297
9	4293542
10	3174628
11	2358665
12	1767686
13	1314176
14	1004958
15	749078
16	577157
17	440917
18	353650
19	272888
20	214227
21	173389
22	139858
23	117301
24	96966
25	82701
26	70551
27	65186
28	54608
29	47473
30	41444
31	37999
32	35311
33	32366
34	30038
35	26991
36	24847
37	22049
38	21329
39	19797
40	19242
41	17759
42	16208
43	15902
44	15379
45	13632
46	12746
47	13043
48	11756
49	11509
50	10994
51	10122
52	9490
53	9588
54	8946
55	8810
56	8063
57	7124
58	7248
59	7318
60	6336
61	6489
62	6338
63	5808
64	5786
65	5811
66	5643
67	5659
68	5314
69	5412
70	5373
71	4705
72	4478
73	4258
74	4547
75	4402
76	4008
77	3829
78	3539
79	3547
80	3066
81	2854
82	2875
83	2936
84	2886
85	2739
86	2588
87	2514
88	2540
89	2428
90	2517
91	2219
92	2244
93	2270
94	2019
95	2378
96	2096
97	2091
98	2053
99	1977
100	2027
101	1704
102	1703
103	1767
104	1658
105	1508
106	1603
107	1490
108	1494
109	1632
110	1529
111	1406
112	1433
113	1453
114	1516
115	1367
116	1438
117	1578
118	1427
119	1277
120	1339
121	1499
122	1390
123	1172
124	1257
125	1243
126	1294
127	1283
128	1088
129	982
130	1094
131	1041
132	1100
133	1209
134	967
135	1098
136	1012
137	960
138	969
139	989
140	917
141	793
142	772
143	749
144	761
145	724
146	688
147	761
148	810
149	771
150	809
151	708
152	779
153	779
154	799
155	789
156	734
157	712
158	617
159	672
160	634
161	579
162	547
163	556
164	558
165	543
166	562
167	509
168	524
169	570
170	578
171	502
172	479
173	525
174	533
175	591
176	467
177	462
178	487
179	463
180	451
181	482
182	530
183	531
184	496
185	473
186	502
187	421
188	450
189	450
190	363
191	413
192	370
193	400
194	390
195	420
196	362
197	326
198	327
199	398
200	435
201	342
202	345
203	369
204	349
205	417
206	294
207	354
208	331
209	400
210	385
211	377
212	354
213	332
214	284
215	326
216	328
217	337
218	275
219	320
220	305
221	281
222	268
223	326
224	320
225	284
226	221
227	243
228	239
229	202
230	190
231	205
232	221
233	229
234	245
235	248
236	272
237	220
238	275
239	238
240	236
241	231
242	234
243	232
244	211
245	204
246	219
247	241
248	227
249	215
250	24059

