## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/TK_early_1_01_sorted.bam --OUTPUT results/align_metrics/TK_early_1_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 19 00:49:19 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.23694	5.137786	0	0	0	0	0	0.017522	0.010411	0.051999	0.002635	0.082566	0.392035	0.17897	0.062471	0.022621	0.009336	0.004637	0.002751	0.0014	0.000889	0.00062	0.000461	0.000355	0.000281	0.000229	?	?	?	0.314934	2

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	577684395
1	64686020
2	53479855
3	45669274
4	38617697
5	31958739
6	26203802
7	21379044
8	17268664
9	13886002
10	11213949
11	9012058
12	7220233
13	5779100
14	4640440
15	3712630
16	2986750
17	2399499
18	1943968
19	1579916
20	1270965
21	1036181
22	852743
23	712136
24	593564
25	492298
26	408969
27	346044
28	294374
29	249788
30	215178
31	181683
32	164006
33	143070
34	123968
35	110922
36	100214
37	87728
38	83738
39	73675
40	67636
41	61314
42	57636
43	52187
44	48640
45	45710
46	41552
47	39399
48	36496
49	34563
50	33086
51	30692
52	29212
53	27666
54	25965
55	24198
56	22740
57	21946
58	20214
59	19618
60	18578
61	18144
62	16473
63	16107
64	14981
65	14226
66	14118
67	13532
68	12850
69	12138
70	12241
71	11166
72	10951
73	10654
74	10411
75	9894
76	9305
77	9306
78	8792
79	8528
80	8065
81	7858
82	7226
83	7255
84	7087
85	7144
86	6595
87	6429
88	6126
89	6012
90	5909
91	5685
92	5521
93	5136
94	4944
95	4926
96	4552
97	4598
98	4436
99	4283
100	4080
101	3837
102	3472
103	3508
104	3473
105	3392
106	3251
107	3306
108	3406
109	3259
110	3210
111	3161
112	3090
113	2962
114	2868
115	2917
116	2653
117	2644
118	2485
119	2530
120	2291
121	2352
122	2159
123	2206
124	2169
125	2239
126	2162
127	2021
128	1978
129	1951
130	1827
131	1869
132	1883
133	1742
134	1736
135	1632
136	1574
137	1661
138	1618
139	1633
140	1573
141	1546
142	1444
143	1496
144	1337
145	1336
146	1318
147	1377
148	1350
149	1231
150	1403
151	1281
152	1323
153	1236
154	1247
155	1203
156	1140
157	1145
158	1208
159	1138
160	1113
161	1083
162	1002
163	967
164	984
165	974
166	960
167	933
168	906
169	891
170	912
171	900
172	930
173	910
174	882
175	862
176	810
177	778
178	748
179	671
180	670
181	769
182	809
183	811
184	791
185	802
186	771
187	688
188	688
189	735
190	732
191	804
192	744
193	738
194	771
195	716
196	646
197	664
198	647
199	630
200	589
201	578
202	657
203	589
204	627
205	570
206	531
207	564
208	507
209	457
210	477
211	496
212	438
213	442
214	428
215	450
216	461
217	449
218	411
219	405
220	409
221	411
222	459
223	432
224	401
225	486
226	445
227	462
228	416
229	411
230	402
231	372
232	371
233	410
234	356
235	434
236	380
237	346
238	396
239	393
240	331
241	303
242	295
243	280
244	310
245	268
246	313
247	288
248	290
249	322
250	34654

