## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_peak_1_05_sorted.bam --OUTPUT results/align_metrics/CT_peak_1_05_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 08:37:49 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.494032	2.904605	0	0	0	0	0	0.102475	0.009746	0.053693	0.012016	0.17793	0.10969	0.035552	0.009457	0.00333	0.001626	0.001018	0.000742	0.000471	0.00034	0.000261	0.000207	0.000167	0.000138	0.000116	?	?	?	0.082753	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	845966779
1	27130712
2	18463911
3	14080193
4	10770534
5	8177717
6	6121365
7	4551124
8	3407310
9	2538006
10	1891571
11	1414076
12	1069398
13	814626
14	631446
15	496215
16	385148
17	298018
18	243518
19	196669
20	161042
21	130883
22	111050
23	96041
24	78936
25	67161
26	58184
27	50654
28	44705
29	41150
30	38179
31	32734
32	30676
33	28182
34	24719
35	23659
36	23011
37	19867
38	18246
39	18296
40	16635
41	15280
42	14575
43	13378
44	12799
45	12074
46	10596
47	10461
48	10125
49	9035
50	8567
51	8854
52	8727
53	8335
54	7118
55	7548
56	6789
57	6579
58	6108
59	6033
60	5778
61	5546
62	5245
63	5299
64	5485
65	5098
66	4807
67	4661
68	4647
69	4744
70	4331
71	4176
72	4195
73	4134
74	3915
75	3788
76	3550
77	3446
78	3554
79	3252
80	3216
81	2868
82	2789
83	2732
84	2794
85	2624
86	2757
87	2572
88	2441
89	2349
90	2368
91	2300
92	2271
93	2194
94	2025
95	1931
96	2081
97	1940
98	1752
99	1723
100	1663
101	1661
102	1659
103	1665
104	1558
105	1517
106	1614
107	1450
108	1517
109	1542
110	1383
111	1349
112	1210
113	1207
114	1183
115	1090
116	1116
117	1032
118	1078
119	1045
120	995
121	986
122	1027
123	1035
124	998
125	978
126	881
127	865
128	853
129	861
130	823
131	823
132	771
133	845
134	901
135	839
136	750
137	838
138	893
139	799
140	827
141	677
142	710
143	746
144	703
145	731
146	730
147	679
148	662
149	630
150	665
151	639
152	597
153	605
154	588
155	587
156	623
157	636
158	612
159	571
160	571
161	564
162	584
163	498
164	509
165	509
166	503
167	461
168	482
169	445
170	455
171	417
172	474
173	473
174	466
175	410
176	357
177	367
178	336
179	373
180	464
181	373
182	445
183	419
184	321
185	329
186	304
187	351
188	333
189	375
190	376
191	332
192	301
193	288
194	290
195	295
196	302
197	256
198	309
199	282
200	301
201	304
202	278
203	237
204	276
205	243
206	279
207	215
208	217
209	254
210	252
211	228
212	175
213	179
214	181
215	185
216	198
217	238
218	275
219	241
220	192
221	202
222	208
223	235
224	210
225	234
226	209
227	232
228	213
229	240
230	234
231	206
232	190
233	202
234	211
235	236
236	202
237	221
238	209
239	255
240	232
241	218
242	227
243	243
244	239
245	218
246	220
247	203
248	172
249	179
250	24814

