## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_peak_1_10_sorted.bam --OUTPUT results/align_metrics/CT_peak_1_10_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 08:49:47 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.916949	4.2903	0	0	0	0	0	0.099132	0.008796	0.064485	0.017993	0.190406	0.166118	0.067023	0.022969	0.009098	0.004338	0.002513	0.001689	0.001005	0.000703	0.000537	0.000431	0.000358	0.000303	0.000259	?	?	?	0.1304	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	792349523
1	33853630
2	24670830
3	19776802
4	15857314
5	12664762
6	10065387
7	7897572
8	6287262
9	4945452
10	3935338
11	3129039
12	2503489
13	2008775
14	1602973
15	1310530
16	1060732
17	867186
18	708605
19	576580
20	477768
21	397518
22	338115
23	283084
24	237356
25	205366
26	174837
27	153225
28	135125
29	113940
30	101168
31	88396
32	78220
33	71822
34	65627
35	59272
36	53081
37	47856
38	44190
39	40119
40	37755
41	35929
42	34031
43	31401
44	28732
45	25899
46	25505
47	23712
48	23088
49	21153
50	20003
51	18507
52	17515
53	17134
54	15992
55	14501
56	14368
57	14048
58	13071
59	12864
60	12749
61	12032
62	11167
63	10606
64	10410
65	9955
66	9012
67	8444
68	8410
69	8317
70	7456
71	7490
72	7495
73	7365
74	7053
75	6922
76	6818
77	6448
78	6358
79	5999
80	5563
81	5598
82	5505
83	4984
84	5288
85	5215
86	4877
87	4904
88	5173
89	4906
90	4691
91	4258
92	4331
93	4392
94	4168
95	4009
96	4014
97	3873
98	3771
99	3610
100	3421
101	3346
102	3401
103	3237
104	3038
105	2881
106	3111
107	2676
108	2672
109	2622
110	2731
111	2562
112	2569
113	2603
114	2816
115	2701
116	2646
117	2499
118	2333
119	2413
120	2253
121	2116
122	2188
123	2055
124	1972
125	2079
126	1877
127	2018
128	2012
129	1929
130	1990
131	1951
132	1760
133	1863
134	2003
135	1904
136	1809
137	1778
138	1796
139	1694
140	1781
141	1892
142	1693
143	1845
144	1678
145	1669
146	1686
147	1469
148	1564
149	1472
150	1315
151	1359
152	1343
153	1347
154	1437
155	1341
156	1381
157	1415
158	1294
159	1261
160	1169
161	1177
162	1119
163	1187
164	1131
165	1160
166	1130
167	1175
168	1071
169	990
170	1022
171	1019
172	924
173	918
174	935
175	877
176	829
177	924
178	919
179	882
180	860
181	741
182	781
183	766
184	820
185	777
186	766
187	743
188	715
189	776
190	741
191	693
192	685
193	685
194	692
195	657
196	663
197	718
198	695
199	662
200	709
201	786
202	699
203	650
204	669
205	674
206	598
207	583
208	596
209	545
210	584
211	538
212	560
213	554
214	550
215	524
216	639
217	526
218	592
219	639
220	534
221	547
222	486
223	490
224	464
225	461
226	436
227	454
228	435
229	443
230	410
231	443
232	458
233	422
234	417
235	384
236	384
237	407
238	422
239	452
240	388
241	385
242	354
243	416
244	387
245	358
246	339
247	319
248	324
249	341
250	61038

