## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_late_2_10_sorted.bam --OUTPUT results/align_metrics/RW_late_2_10_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 23:33:24 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.025627	5.707025	0	0	0	0	0	0.014179	0.010164	0.069467	0.011054	0.104864	0.35207	0.155048	0.053221	0.020354	0.009452	0.005356	0.003547	0.002028	0.001364	0.000993	0.000755	0.000597	0.000483	0.000402	?	?	?	0.282345	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	615658282
1	61034856
2	49518927
3	41784068
4	34871218
5	28672010
6	23102042
7	18526187
8	14728763
9	11726871
10	9344426
11	7426907
12	5947621
13	4717036
14	3794111
15	3019261
16	2448180
17	1972729
18	1600949
19	1317284
20	1089103
21	894604
22	744683
23	631065
24	532683
25	452502
26	386692
27	334250
28	289833
29	256146
30	220584
31	196704
32	176584
33	160761
34	144354
35	127758
36	116633
37	109890
38	98381
39	91718
40	84675
41	77159
42	71733
43	66248
44	63575
45	60041
46	57442
47	52787
48	49816
49	47263
50	43396
51	41514
52	39492
53	38002
54	34573
55	33459
56	32344
57	31020
58	29834
59	28602
60	27510
61	25157
62	24877
63	24071
64	23330
65	21685
66	21057
67	20455
68	19592
69	18799
70	18265
71	16957
72	16415
73	15689
74	15226
75	14229
76	13737
77	13710
78	12957
79	12951
80	12570
81	12265
82	11969
83	10806
84	10771
85	10793
86	10435
87	10199
88	9559
89	8939
90	8564
91	8324
92	8025
93	7811
94	7933
95	7765
96	7618
97	7138
98	7109
99	6599
100	6399
101	6015
102	5929
103	5634
104	5902
105	5693
106	5555
107	5168
108	4858
109	5065
110	4871
111	4700
112	4879
113	4285
114	4512
115	4420
116	4603
117	4541
118	4165
119	4139
120	3883
121	3802
122	3696
123	3716
124	3537
125	3332
126	3412
127	3302
128	3148
129	3072
130	3148
131	2910
132	2804
133	2811
134	2761
135	2727
136	2555
137	2629
138	2594
139	2557
140	2422
141	2491
142	2511
143	2476
144	2444
145	2452
146	2451
147	2282
148	2268
149	2056
150	2087
151	2062
152	1994
153	2066
154	1857
155	1853
156	1825
157	1838
158	1826
159	1578
160	1675
161	1695
162	1739
163	1614
164	1633
165	1636
166	1534
167	1514
168	1434
169	1516
170	1416
171	1500
172	1382
173	1483
174	1355
175	1337
176	1354
177	1319
178	1344
179	1317
180	1352
181	1308
182	1420
183	1352
184	1345
185	1231
186	1268
187	1252
188	1234
189	1162
190	1189
191	1100
192	1156
193	1160
194	1163
195	1116
196	1036
197	926
198	977
199	971
200	995
201	1014
202	957
203	918
204	1012
205	919
206	972
207	937
208	806
209	829
210	790
211	711
212	828
213	833
214	816
215	817
216	801
217	716
218	741
219	767
220	772
221	792
222	770
223	754
224	768
225	677
226	737
227	685
228	663
229	617
230	640
231	667
232	593
233	668
234	639
235	676
236	652
237	651
238	667
239	661
240	645
241	638
242	595
243	600
244	582
245	545
246	566
247	558
248	517
249	478
250	85057

