## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MR_peak_2_06_sorted.bam --OUTPUT results/align_metrics/MR_peak_2_06_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 21:20:46 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.804796	5.78253	0	0	0	0	0	0.054024	0.009598	0.055211	0.012555	0.131388	0.279493	0.135447	0.053919	0.0226	0.010532	0.005645	0.003502	0.001862	0.001249	0.000928	0.00073	0.000592	0.000494	0.00042	?	?	?	0.226801	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	684620464
1	45089077
2	35573901
3	30383214
4	25825603
5	21695860
6	18054274
7	15033518
8	12442607
9	10241344
10	8438443
11	6951365
12	5732494
13	4731486
14	3904892
15	3226483
16	2663278
17	2205114
18	1835299
19	1536992
20	1281742
21	1072693
22	893694
23	756107
24	639626
25	541312
26	464857
27	395682
28	338388
29	296315
30	256950
31	224468
32	196967
33	172325
34	152161
35	136601
36	121397
37	109130
38	98215
39	89797
40	80635
41	73376
42	69196
43	62432
44	58413
45	54745
46	52028
47	47265
48	43726
49	40736
50	38678
51	35431
52	33400
53	31611
54	31762
55	30132
56	28084
57	26353
58	25115
59	24243
60	22787
61	21638
62	20365
63	19378
64	18493
65	18359
66	17501
67	16842
68	16051
69	16408
70	15172
71	14244
72	14216
73	14209
74	13873
75	13477
76	12312
77	11775
78	11154
79	10848
80	11261
81	10419
82	9543
83	9462
84	9763
85	9039
86	8739
87	8681
88	8484
89	8200
90	8113
91	7850
92	7573
93	7296
94	6903
95	6554
96	6481
97	6431
98	6444
99	6310
100	6080
101	5893
102	5408
103	5528
104	5590
105	5356
106	5337
107	5482
108	5207
109	4960
110	4755
111	4827
112	4794
113	4572
114	4209
115	4114
116	4292
117	4158
118	3950
119	3941
120	4120
121	3558
122	3567
123	3434
124	3596
125	3545
126	3340
127	3404
128	3276
129	3272
130	3152
131	3141
132	3199
133	3001
134	3015
135	2959
136	2877
137	2665
138	2707
139	2743
140	2672
141	2382
142	2198
143	2291
144	2378
145	2406
146	2225
147	2288
148	2378
149	2395
150	2200
151	2102
152	1965
153	2132
154	1997
155	1936
156	2051
157	1970
158	1995
159	1816
160	1694
161	1648
162	1619
163	1593
164	1623
165	1544
166	1598
167	1586
168	1505
169	1577
170	1496
171	1451
172	1474
173	1519
174	1539
175	1537
176	1498
177	1508
178	1415
179	1512
180	1344
181	1372
182	1334
183	1351
184	1335
185	1287
186	1344
187	1267
188	1247
189	1201
190	1242
191	1152
192	1208
193	1247
194	1255
195	1274
196	1112
197	1159
198	1235
199	1195
200	1201
201	1195
202	1141
203	1165
204	1155
205	1120
206	1065
207	1056
208	1012
209	998
210	946
211	949
212	969
213	949
214	922
215	914
216	978
217	937
218	927
219	935
220	864
221	839
222	837
223	914
224	905
225	862
226	846
227	906
228	862
229	850
230	799
231	784
232	778
233	733
234	821
235	752
236	799
237	781
238	687
239	702
240	639
241	681
242	707
243	760
244	694
245	627
246	698
247	675
248	687
249	735
250	92484

