## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/TK_peak_1_04_sorted.bam --OUTPUT results/align_metrics/TK_peak_1_04_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 19 02:54:09 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.560344	4.199164	0	0	0	0	0	0.017831	0.011609	0.039141	0.002363	0.070944	0.317202	0.123153	0.036081	0.011881	0.004884	0.002579	0.001634	0.000891	0.000572	0.000405	0.000309	0.000245	0.000198	0.000165	?	?	?	0.246397	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	648790198
1	62968771
2	49197649
3	39981432
4	32236416
5	25654134
6	20038510
7	15614760
8	12108114
9	9319619
10	7215959
11	5543894
12	4306500
13	3336261
14	2592157
15	2018799
16	1586976
17	1257325
18	993543
19	791781
20	625864
21	511989
22	418087
23	346015
24	288262
25	244267
26	205439
27	171606
28	147562
29	128626
30	114191
31	98870
32	85264
33	76648
34	68687
35	61150
36	57658
37	52159
38	47551
39	44129
40	41147
41	38639
42	35815
43	32664
44	30742
45	28454
46	26313
47	24237
48	22860
49	21747
50	19490
51	19779
52	18710
53	17253
54	16137
55	14946
56	13805
57	13692
58	13233
59	12055
60	11117
61	10378
62	9974
63	10024
64	9738
65	8867
66	8410
67	7751
68	7401
69	7421
70	6919
71	6772
72	6721
73	6524
74	5875
75	5961
76	5742
77	5550
78	5272
79	5183
80	5057
81	5013
82	4667
83	4653
84	4691
85	4607
86	4375
87	4034
88	4063
89	3946
90	3683
91	3468
92	3334
93	3212
94	3185
95	3145
96	3077
97	2799
98	2802
99	2824
100	2719
101	2662
102	2723
103	2614
104	2409
105	2356
106	2355
107	2382
108	2329
109	2225
110	2289
111	2081
112	2131
113	2002
114	1995
115	1993
116	1863
117	1771
118	1721
119	1628
120	1636
121	1670
122	1557
123	1442
124	1503
125	1592
126	1408
127	1467
128	1457
129	1363
130	1375
131	1256
132	1283
133	1269
134	1306
135	1286
136	1252
137	1161
138	1018
139	1152
140	1147
141	1185
142	1144
143	1141
144	1161
145	1097
146	1073
147	1014
148	962
149	960
150	949
151	917
152	838
153	868
154	825
155	803
156	793
157	809
158	780
159	773
160	768
161	811
162	758
163	775
164	753
165	793
166	746
167	754
168	776
169	725
170	674
171	611
172	614
173	626
174	619
175	626
176	602
177	638
178	567
179	526
180	562
181	602
182	595
183	558
184	519
185	536
186	541
187	505
188	517
189	570
190	537
191	633
192	547
193	565
194	570
195	530
196	477
197	469
198	516
199	460
200	521
201	470
202	488
203	488
204	457
205	476
206	504
207	497
208	424
209	430
210	415
211	395
212	418
213	390
214	378
215	381
216	330
217	348
218	349
219	296
220	272
221	295
222	323
223	373
224	304
225	314
226	277
227	281
228	256
229	286
230	278
231	292
232	337
233	274
234	286
235	282
236	299
237	287
238	230
239	278
240	239
241	248
242	246
243	233
244	271
245	285
246	246
247	254
248	224
249	181
250	24292

