## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/TK_late_2_08_sorted.bam --OUTPUT results/align_metrics/TK_late_2_08_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 19 02:35:48 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.90638	5.84734	0	0	0	0	0	0.07036	0.008958	0.079266	0.038966	0.19755	0.134295	0.051999	0.018154	0.008912	0.006058	0.004956	0.004382	0.003643	0.002973	0.002323	0.001745	0.001279	0.000924	0.000671	?	?	?	0.105169	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	822586626
1	28321223
2	20575727
3	16375035
4	12925700
5	10207754
6	7798938
7	6028790
8	4604402
9	3519400
10	2713253
11	2121688
12	1654381
13	1280123
14	1012181
15	801906
16	637647
17	513894
18	413659
19	344278
20	287972
21	239540
22	200970
23	169479
24	150005
25	131978
26	117412
27	106287
28	98391
29	90623
30	81985
31	76403
32	75194
33	70492
34	72218
35	68053
36	66475
37	64248
38	63302
39	64257
40	66183
41	64807
42	62947
43	63754
44	63464
45	63453
46	63362
47	62509
48	62706
49	63409
50	63699
51	62640
52	63170
53	63135
54	62610
55	60999
56	61389
57	60916
58	60085
59	58804
60	57815
61	58135
62	57819
63	56941
64	55281
65	54965
66	54198
67	52579
68	51140
69	50443
70	49197
71	48331
72	46642
73	46503
74	44811
75	44292
76	42038
77	41751
78	40329
79	39137
80	38232
81	37800
82	36843
83	34909
84	34142
85	33002
86	32492
87	31110
88	30068
89	28716
90	27745
91	27158
92	26313
93	25260
94	24606
95	23446
96	22381
97	21825
98	21057
99	20181
100	19449
101	18469
102	17931
103	17229
104	16515
105	15465
106	14894
107	14289
108	14249
109	13858
110	13087
111	12462
112	12350
113	11964
114	11447
115	10976
116	10566
117	10030
118	9579
119	9149
120	9062
121	8495
122	8135
123	8003
124	7729
125	7653
126	7151
127	6777
128	6824
129	6334
130	6110
131	5943
132	6028
133	5610
134	5346
135	5253
136	4865
137	4831
138	4508
139	4203
140	3942
141	3857
142	3594
143	3768
144	3767
145	3398
146	3279
147	3173
148	3091
149	3027
150	2949
151	2939
152	2782
153	2525
154	2344
155	2273
156	2309
157	2349
158	2293
159	2178
160	2117
161	2068
162	1930
163	1992
164	1971
165	1854
166	1950
167	1886
168	1783
169	1703
170	1693
171	1708
172	1525
173	1600
174	1577
175	1617
176	1721
177	1534
178	1444
179	1492
180	1498
181	1368
182	1275
183	1272
184	1254
185	1256
186	1237
187	1180
188	1103
189	1051
190	1026
191	974
192	872
193	953
194	911
195	954
196	868
197	893
198	955
199	919
200	828
201	868
202	846
203	888
204	912
205	887
206	916
207	904
208	976
209	865
210	820
211	734
212	662
213	722
214	742
215	697
216	662
217	651
218	690
219	607
220	656
221	688
222	656
223	658
224	643
225	646
226	667
227	681
228	572
229	681
230	573
231	553
232	548
233	603
234	560
235	628
236	626
237	610
238	652
239	641
240	563
241	532
242	491
243	478
244	441
245	432
246	415
247	402
248	430
249	447
250	85032

