## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_peak_1_08_sorted.bam --OUTPUT results/align_metrics/RW_peak_1_08_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 23:55:26 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.600948	4.073128	0	0	0	0	0	0.017647	0.011225	0.039788	0.001761	0.070421	0.327399	0.12811	0.037137	0.011811	0.004614	0.002341	0.001455	0.000772	0.0005	0.000352	0.000264	0.000207	0.000168	0.000137	?	?	?	0.255171	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	639100567
1	64352173
2	50408743
3	41210852
4	33391266
5	26634607
6	20932961
7	16353992
8	12716403
9	9804542
10	7539041
11	5839323
12	4505803
13	3477613
14	2702311
15	2119176
16	1632893
17	1275947
18	1007176
19	803467
20	634180
21	505623
22	406518
23	337532
24	276133
25	232638
26	197619
27	159315
28	136774
29	115887
30	104204
31	90354
32	79950
33	71195
34	65042
35	58017
36	51400
37	45887
38	42574
39	39735
40	36441
41	32493
42	28614
43	27443
44	26795
45	24747
46	23126
47	21073
48	19813
49	18471
50	17130
51	16372
52	15953
53	15699
54	14124
55	13553
56	13067
57	12624
58	11304
59	10827
60	10719
61	9975
62	9045
63	8715
64	8375
65	7722
66	7697
67	7115
68	7032
69	6709
70	6918
71	6410
72	6047
73	5667
74	5524
75	5361
76	5006
77	4791
78	4359
79	4497
80	4345
81	4004
82	4026
83	3752
84	3695
85	3470
86	3584
87	3517
88	3525
89	3286
90	3101
91	3424
92	3344
93	3137
94	2985
95	2987
96	2717
97	2794
98	2609
99	2462
100	2506
101	2413
102	2270
103	2290
104	2050
105	1921
106	2059
107	2005
108	1953
109	1853
110	1847
111	1778
112	1817
113	1865
114	1866
115	1839
116	1632
117	1503
118	1516
119	1482
120	1619
121	1413
122	1412
123	1341
124	1212
125	1273
126	1304
127	1244
128	1201
129	1216
130	1102
131	1100
132	1103
133	1118
134	1060
135	997
136	994
137	1010
138	960
139	1069
140	930
141	799
142	872
143	875
144	909
145	813
146	733
147	818
148	746
149	745
150	768
151	780
152	738
153	829
154	757
155	672
156	641
157	638
158	617
159	643
160	657
161	594
162	629
163	594
164	695
165	588
166	635
167	630
168	636
169	629
170	563
171	579
172	562
173	539
174	534
175	497
176	493
177	480
178	506
179	495
180	525
181	517
182	497
183	499
184	501
185	506
186	464
187	528
188	480
189	474
190	489
191	457
192	427
193	444
194	397
195	374
196	371
197	378
198	335
199	357
200	365
201	348
202	324
203	349
204	338
205	304
206	289
207	298
208	340
209	320
210	319
211	299
212	263
213	263
214	233
215	263
216	229
217	227
218	243
219	265
220	224
221	233
222	250
223	229
224	247
225	256
226	262
227	202
228	216
229	221
230	219
231	207
232	183
233	182
234	192
235	182
236	222
237	204
238	171
239	205
240	197
241	157
242	191
243	182
244	167
245	176
246	168
247	156
248	192
249	176
250	19695

