## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/GW_peak_1_07_sorted.bam --OUTPUT results/align_metrics/GW_peak_1_07_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 13:20:37 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.667832	3.128077	0	0	0	0	0	0.05755	0.009932	0.04297	0.007459	0.117912	0.155386	0.04955	0.011687	0.003525	0.001613	0.001017	0.000755	0.000494	0.000357	0.000275	0.000223	0.000182	0.000153	0.000131	?	?	?	0.117143	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	802546362
1	37218891
2	26882094
3	20675934
4	15787808
5	11966608
6	8947055
7	6627665
8	4877799
9	3558309
10	2624039
11	1908260
12	1412616
13	1042048
14	768633
15	578747
16	436828
17	334042
18	263594
19	203735
20	161089
21	131136
22	108871
23	89572
24	75187
25	65463
26	55436
27	48933
28	40946
29	37928
30	35400
31	31923
32	28586
33	27519
34	24498
35	22792
36	21438
37	19464
38	19014
39	17806
40	17143
41	15181
42	14439
43	14227
44	12899
45	12112
46	11973
47	11398
48	10594
49	9893
50	9700
51	8950
52	8579
53	8175
54	7853
55	7153
56	7354
57	6990
58	6556
59	6348
60	5730
61	5413
62	5383
63	5106
64	5109
65	4859
66	4617
67	4718
68	4908
69	4358
70	4458
71	4554
72	4013
73	3966
74	3880
75	3784
76	3605
77	3352
78	3565
79	3401
80	3043
81	2921
82	2951
83	2931
84	2945
85	2705
86	2445
87	2596
88	2582
89	2355
90	2423
91	2403
92	2192
93	2142
94	2225
95	2200
96	2011
97	1839
98	1941
99	1810
100	1780
101	1700
102	1618
103	1710
104	1603
105	1724
106	1682
107	1591
108	1292
109	1412
110	1472
111	1613
112	1462
113	1444
114	1547
115	1354
116	1281
117	1227
118	1157
119	1115
120	1144
121	1085
122	1167
123	1145
124	1053
125	988
126	923
127	950
128	961
129	884
130	992
131	1005
132	950
133	881
134	825
135	789
136	761
137	780
138	779
139	922
140	794
141	780
142	744
143	727
144	700
145	798
146	776
147	744
148	663
149	693
150	678
151	716
152	721
153	683
154	710
155	655
156	622
157	599
158	607
159	613
160	651
161	607
162	580
163	574
164	550
165	554
166	513
167	510
168	494
169	525
170	522
171	542
172	524
173	470
174	476
175	520
176	497
177	447
178	498
179	519
180	489
181	469
182	467
183	432
184	452
185	464
186	432
187	462
188	443
189	420
190	474
191	497
192	458
193	501
194	406
195	380
196	391
197	407
198	341
199	346
200	378
201	352
202	325
203	316
204	360
205	397
206	376
207	346
208	341
209	283
210	274
211	263
212	312
213	327
214	272
215	273
216	280
217	284
218	333
219	331
220	261
221	275
222	267
223	277
224	287
225	306
226	267
227	261
228	243
229	261
230	233
231	277
232	255
233	268
234	277
235	266
236	276
237	221
238	236
239	226
240	238
241	208
242	213
243	203
244	216
245	222
246	204
247	184
248	198
249	218
250	28398

