## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/ME_peak_2_07_sorted.bam --OUTPUT results/align_metrics/ME_peak_2_07_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 19:37:18 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.777431	4.445509	0	0	0	0	0	0.01498	0.00995	0.064434	0.005746	0.09511	0.341692	0.141928	0.044219	0.015104	0.006189	0.003149	0.001915	0.00097	0.000608	0.000422	0.000313	0.000242	0.000192	0.000157	?	?	?	0.27062	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	625520015
1	61348388
2	50850579
3	42585131
4	35030458
5	28016997
6	22513481
7	17652851
8	13826538
9	10832630
10	8495443
11	6643089
12	5227247
13	4079500
14	3219039
15	2539734
16	2008218
17	1607500
18	1281487
19	1033748
20	819907
21	669832
22	557472
23	456608
24	385052
25	315335
26	261716
27	229486
28	198127
29	167784
30	147701
31	129240
32	110589
33	101557
34	89684
35	77925
36	68113
37	63062
38	58105
39	51797
40	46754
41	45029
42	41071
43	36538
44	33999
45	31487
46	29748
47	28071
48	26676
49	24785
50	22380
51	22309
52	20273
53	18617
54	17647
55	16869
56	15856
57	15124
58	14603
59	13417
60	12670
61	12224
62	11434
63	10743
64	10365
65	10127
66	9910
67	9340
68	8448
69	8097
70	7785
71	7771
72	7260
73	6716
74	7121
75	6808
76	6397
77	6004
78	5934
79	5894
80	5716
81	5115
82	5059
83	4846
84	4728
85	4640
86	4552
87	4425
88	4002
89	3929
90	3814
91	3818
92	3707
93	3541
94	3405
95	3098
96	3231
97	3010
98	2811
99	2880
100	2865
101	2892
102	2883
103	2776
104	2541
105	2423
106	2508
107	2348
108	2366
109	2315
110	2161
111	2189
112	2166
113	1893
114	1806
115	1806
116	1635
117	1612
118	1656
119	1655
120	1578
121	1659
122	1536
123	1552
124	1365
125	1333
126	1214
127	1227
128	1287
129	1221
130	1218
131	1279
132	1185
133	1106
134	1056
135	1038
136	1009
137	945
138	902
139	893
140	840
141	876
142	858
143	836
144	831
145	795
146	727
147	781
148	767
149	760
150	754
151	768
152	715
153	763
154	747
155	614
156	632
157	650
158	653
159	650
160	610
161	632
162	713
163	712
164	640
165	666
166	609
167	557
168	588
169	553
170	548
171	505
172	495
173	442
174	521
175	459
176	460
177	475
178	521
179	518
180	550
181	494
182	535
183	487
184	462
185	505
186	439
187	411
188	440
189	428
190	429
191	506
192	511
193	505
194	403
195	389
196	437
197	338
198	357
199	345
200	341
201	368
202	320
203	399
204	397
205	370
206	368
207	311
208	331
209	336
210	307
211	362
212	351
213	364
214	362
215	306
216	344
217	311
218	337
219	318
220	283
221	273
222	285
223	287
224	305
225	325
226	281
227	247
228	272
229	286
230	227
231	231
232	260
233	237
234	215
235	209
236	203
237	205
238	236
239	195
240	231
241	213
242	194
243	237
244	214
245	239
246	178
247	184
248	164
249	167
250	31194

