## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_peak_1_05_sorted.bam --OUTPUT results/align_metrics/RW_peak_1_05_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 23:47:24 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.750922	4.53298	0	0	0	0	0	0.017703	0.010813	0.039356	0.00298	0.070851	0.341958	0.138502	0.042386	0.014368	0.00599	0.003167	0.002016	0.001095	0.000717	0.000511	0.000384	0.000301	0.000241	0.000197	?	?	?	0.26794	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	625267359
1	64717545
2	51719382
3	42432596
4	34452292
5	27754832
6	22033942
7	17344332
8	13537940
9	10658283
10	8223952
11	6407236
12	5013770
13	3913561
14	3063932
15	2401414
16	1903719
17	1507446
18	1187107
19	961175
20	767458
21	632820
22	510102
23	426643
24	345419
25	293502
26	248109
27	213173
28	182005
29	156757
30	138013
31	121209
32	107230
33	94020
34	86305
35	79142
36	72421
37	65262
38	58347
39	53038
40	47711
41	45238
42	42987
43	38646
44	36682
45	33827
46	32585
47	29123
48	27302
49	25321
50	24613
51	23096
52	22444
53	20565
54	19728
55	18919
56	17579
57	16846
58	16145
59	15527
60	14872
61	14026
62	13253
63	12729
64	12222
65	12180
66	11257
67	10640
68	10092
69	9438
70	9002
71	8655
72	8329
73	8221
74	7975
75	7659
76	7515
77	7223
78	7115
79	6823
80	6294
81	6304
82	6036
83	6184
84	5754
85	5682
86	5441
87	5276
88	5143
89	4925
90	4857
91	4714
92	4473
93	4184
94	4311
95	4255
96	3951
97	3697
98	3679
99	3782
100	3532
101	3461
102	3600
103	3259
104	3385
105	3053
106	2911
107	2893
108	2954
109	2719
110	2635
111	2555
112	2596
113	2619
114	2368
115	2417
116	2209
117	2317
118	2230
119	2348
120	2057
121	2062
122	2037
123	1994
124	1837
125	1810
126	1765
127	1692
128	1685
129	1649
130	1667
131	1513
132	1574
133	1560
134	1499
135	1418
136	1404
137	1359
138	1290
139	1399
140	1324
141	1277
142	1153
143	1227
144	1221
145	1248
146	1141
147	1151
148	1089
149	1185
150	1127
151	1005
152	1023
153	1030
154	974
155	985
156	1014
157	958
158	1037
159	982
160	996
161	856
162	888
163	865
164	808
165	818
166	868
167	848
168	828
169	778
170	756
171	736
172	833
173	775
174	805
175	793
176	707
177	683
178	670
179	656
180	687
181	657
182	693
183	654
184	671
185	561
186	578
187	633
188	567
189	581
190	564
191	557
192	556
193	492
194	518
195	528
196	461
197	481
198	483
199	461
200	453
201	443
202	411
203	358
204	422
205	432
206	457
207	466
208	427
209	394
210	402
211	407
212	451
213	418
214	421
215	378
216	419
217	384
218	418
219	377
220	367
221	396
222	404
223	351
224	353
225	380
226	355
227	370
228	395
229	391
230	398
231	406
232	394
233	360
234	324
235	328
236	300
237	316
238	289
239	252
240	266
241	229
242	264
243	222
244	225
245	237
246	252
247	254
248	261
249	252
250	30680

