## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/GW_early_2_04_sorted.bam --OUTPUT results/align_metrics/GW_early_2_04_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 11:37:04 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.397404	5.506496	0	0	0	0	0	0.054921	0.00948	0.05526	0.023937	0.143599	0.232439	0.103931	0.03736	0.01467	0.006804	0.00383	0.00257	0.001547	0.001116	0.00087	0.000711	0.000597	0.000513	0.000448	?	?	?	0.185769	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	729330958
1	40917425
2	32025077
3	26784338
4	22381109
5	18356379
6	15018744
7	12167455
8	9807182
9	7905736
10	6349722
11	5111894
12	4119545
13	3295374
14	2683184
15	2156149
16	1766730
17	1427137
18	1164636
19	959451
20	796901
21	652830
22	542725
23	453180
24	380013
25	320624
26	272492
27	231901
28	200064
29	172759
30	157597
31	137447
32	123149
33	104193
34	92706
35	87047
36	78388
37	70766
38	62543
39	57594
40	54563
41	49962
42	47071
43	44188
44	40928
45	38399
46	37339
47	35201
48	31621
49	30272
50	28931
51	27985
52	26469
53	24164
54	23687
55	21966
56	21211
57	20090
58	20266
59	19270
60	17736
61	17050
62	16523
63	16057
64	15210
65	14734
66	14324
67	14403
68	13028
69	12275
70	12026
71	12767
72	11680
73	11157
74	11002
75	10133
76	10504
77	9654
78	9660
79	9110
80	8893
81	8762
82	8714
83	8233
84	8281
85	7603
86	7558
87	7640
88	7433
89	6907
90	6750
91	6730
92	6384
93	6577
94	6181
95	6116
96	6043
97	5745
98	5951
99	5769
100	5821
101	5825
102	5714
103	5164
104	5045
105	4977
106	4719
107	4714
108	4664
109	4478
110	4308
111	4380
112	4342
113	4270
114	3881
115	4072
116	3916
117	3730
118	3563
119	3458
120	3508
121	3592
122	3440
123	3281
124	3166
125	3187
126	3198
127	3125
128	3141
129	2984
130	3083
131	2921
132	2812
133	2844
134	2861
135	3007
136	2736
137	2647
138	2661
139	2530
140	2301
141	2376
142	2477
143	2463
144	2272
145	2250
146	2323
147	2401
148	2478
149	2418
150	2232
151	2206
152	2205
153	2285
154	2099
155	2032
156	1909
157	1941
158	2054
159	1901
160	1924
161	1811
162	1879
163	1945
164	1818
165	1823
166	1861
167	1693
168	1673
169	1669
170	1617
171	1656
172	1604
173	1572
174	1521
175	1531
176	1485
177	1515
178	1488
179	1472
180	1461
181	1447
182	1522
183	1436
184	1538
185	1432
186	1433
187	1513
188	1357
189	1288
190	1269
191	1307
192	1282
193	1319
194	1305
195	1247
196	1223
197	1239
198	1261
199	1275
200	1177
201	1134
202	1125
203	1078
204	1114
205	1101
206	1098
207	1134
208	1105
209	1093
210	1033
211	1090
212	1168
213	1210
214	1283
215	1075
216	1004
217	979
218	997
219	975
220	992
221	1012
222	1030
223	951
224	920
225	824
226	878
227	844
228	887
229	934
230	867
231	890
232	886
233	812
234	905
235	886
236	867
237	758
238	785
239	794
240	761
241	727
242	671
243	656
244	703
245	760
246	756
247	702
248	638
249	693
250	121393

