## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MR_late_1_10_sorted.bam --OUTPUT results/align_metrics/MR_late_1_10_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 20:06:55 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.944979	3.647038	0	0	0	0	0	0.051662	0.008827	0.062833	0.006428	0.12975	0.198003	0.072041	0.020153	0.006772	0.003002	0.001708	0.001155	0.000689	0.000478	0.000355	0.000277	0.000223	0.000184	0.000156	?	?	?	0.153111	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	762052462
1	41787049
2	32070098
3	25620262
4	20210088
5	15671880
6	12097150
7	9269019
8	6999603
9	5266170
10	4043057
11	3085017
12	2367868
13	1814623
14	1403828
15	1094018
16	852754
17	673250
18	535378
19	427383
20	351646
21	287840
22	234136
23	194940
24	161051
25	142037
26	116200
27	102534
28	87325
29	77414
30	66480
31	60561
32	53966
33	49090
34	43950
35	39780
36	36585
37	34163
38	30089
39	27780
40	25415
41	24414
42	22763
43	22316
44	20295
45	19472
46	18214
47	17307
48	15653
49	15181
50	14209
51	13983
52	12950
53	12534
54	11559
55	11609
56	10696
57	10493
58	9649
59	9199
60	8751
61	8097
62	8463
63	7739
64	7250
65	7211
66	6902
67	6847
68	6587
69	5826
70	5778
71	5533
72	5724
73	5342
74	5257
75	4955
76	4681
77	4643
78	4529
79	4640
80	4180
81	4116
82	4098
83	3995
84	4121
85	3971
86	3502
87	3300
88	3340
89	3004
90	3056
91	2834
92	2544
93	2617
94	2831
95	2766
96	2659
97	2380
98	2458
99	2534
100	2342
101	2405
102	2362
103	2083
104	2180
105	2213
106	1973
107	1943
108	2049
109	2076
110	2156
111	1930
112	1960
113	1654
114	1585
115	1865
116	1785
117	1618
118	1514
119	1463
120	1392
121	1353
122	1461
123	1338
124	1256
125	1277
126	1218
127	1235
128	1195
129	1224
130	1246
131	1252
132	1106
133	1002
134	1061
135	1141
136	1077
137	964
138	980
139	1018
140	946
141	960
142	945
143	879
144	961
145	887
146	912
147	954
148	938
149	784
150	849
151	819
152	838
153	834
154	813
155	740
156	785
157	662
158	672
159	651
160	626
161	710
162	618
163	629
164	585
165	641
166	578
167	578
168	554
169	535
170	605
171	601
172	544
173	537
174	524
175	510
176	492
177	455
178	461
179	477
180	478
181	463
182	456
183	450
184	517
185	532
186	567
187	528
188	462
189	415
190	418
191	441
192	419
193	469
194	494
195	406
196	420
197	414
198	402
199	383
200	420
201	432
202	474
203	422
204	360
205	404
206	435
207	367
208	438
209	399
210	439
211	405
212	421
213	440
214	409
215	346
216	350
217	366
218	380
219	348
220	383
221	337
222	327
223	312
224	374
225	391
226	351
227	341
228	295
229	295
230	286
231	322
232	303
233	288
234	279
235	326
236	325
237	312
238	297
239	277
240	313
241	276
242	301
243	279
244	288
245	288
246	316
247	274
248	273
249	240
250	30289

