## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MR_late_2_03_sorted.bam --OUTPUT results/align_metrics/MR_late_2_03_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 20:14:06 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.663081	3.203394	0	0	0	0	0	0.09976	0.008306	0.074577	0.008015	0.190657	0.141067	0.049366	0.013914	0.004769	0.002188	0.001293	0.000896	0.00055	0.000383	0.000288	0.000228	0.000184	0.000153	0.00013	?	?	?	0.108554	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	816152572
1	32136172
2	22962104
3	17977615
4	14057982
5	10798231
6	8236093
7	6266400
8	4782505
9	3602561
10	2762060
11	2119573
12	1605310
13	1238579
14	964130
15	744508
16	581065
17	466595
18	363836
19	296077
20	235764
21	198474
22	163305
23	138678
24	114952
25	98171
26	83404
27	72832
28	65266
29	57156
30	50291
31	44476
32	39589
33	35804
34	32218
35	29791
36	26217
37	25507
38	23303
39	21260
40	20029
41	18448
42	17943
43	16879
44	16275
45	14953
46	15462
47	14062
48	13369
49	11778
50	11709
51	10512
52	10059
53	9547
54	8824
55	8497
56	7899
57	8025
58	7652
59	7159
60	6913
61	6457
62	6180
63	5992
64	5731
65	5533
66	5423
67	5562
68	5186
69	4489
70	4408
71	4658
72	4565
73	4405
74	4337
75	4420
76	3825
77	3859
78	3316
79	3320
80	3280
81	3488
82	3163
83	3102
84	2861
85	2793
86	2964
87	2939
88	2479
89	2393
90	2390
91	2486
92	2324
93	2315
94	2137
95	2269
96	2224
97	2037
98	2078
99	2076
100	1991
101	2013
102	1952
103	1768
104	1872
105	1833
106	1755
107	1846
108	1669
109	1664
110	1614
111	1473
112	1444
113	1587
114	1424
115	1424
116	1432
117	1432
118	1375
119	1349
120	1392
121	1367
122	1236
123	1142
124	1254
125	932
126	865
127	944
128	931
129	875
130	947
131	911
132	1085
133	917
134	995
135	1061
136	807
137	872
138	810
139	759
140	861
141	759
142	807
143	791
144	845
145	791
146	647
147	769
148	698
149	695
150	711
151	726
152	703
153	687
154	668
155	688
156	783
157	681
158	710
159	617
160	578
161	537
162	593
163	564
164	535
165	516
166	543
167	485
168	482
169	435
170	458
171	405
172	447
173	443
174	452
175	458
176	386
177	409
178	415
179	398
180	416
181	399
182	371
183	396
184	377
185	353
186	398
187	345
188	365
189	343
190	340
191	324
192	313
193	267
194	333
195	308
196	318
197	328
198	323
199	351
200	368
201	361
202	349
203	355
204	332
205	304
206	358
207	308
208	343
209	300
210	323
211	268
212	279
213	275
214	247
215	256
216	266
217	277
218	275
219	256
220	226
221	261
222	292
223	302
224	268
225	251
226	271
227	256
228	218
229	222
230	239
231	226
232	228
233	240
234	243
235	207
236	200
237	205
238	220
239	210
240	262
241	247
242	166
243	216
244	227
245	179
246	176
247	185
248	176
249	171
250	26347

