## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_early_1_02_sorted.bam --OUTPUT results/align_metrics/CT_early_1_02_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 06:37:19 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.549166	6.733093	0	0	0	0	0	0.091647	0.008788	0.079291	0.038458	0.218184	0.219328	0.10287	0.043929	0.021198	0.011631	0.007177	0.004908	0.002835	0.001956	0.001484	0.001194	0.000993	0.000845	0.000732	?	?	?	0.177279	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	741789264
1	38542618
2	28842513
3	23758546
4	19513644
5	15980937
6	13125795
7	10762412
8	8822925
9	7313647
10	6038666
11	4991980
12	4173401
13	3474994
14	2919698
15	2457385
16	2072035
17	1769082
18	1504970
19	1287103
20	1108082
21	953577
22	830577
23	716956
24	623235
25	545275
26	475637
27	424526
28	375779
29	334565
30	300954
31	266565
32	240551
33	216053
34	194906
35	180313
36	163724
37	148409
38	133697
39	124786
40	113597
41	105469
42	97844
43	90526
44	84291
45	77667
46	72561
47	66616
48	66022
49	60794
50	56602
51	53846
52	50529
53	47841
54	45407
55	43857
56	40087
57	38450
58	37308
59	34311
60	32753
61	32478
62	30161
63	28964
64	27649
65	27030
66	25308
67	24231
68	23567
69	22906
70	21980
71	21365
72	21007
73	20349
74	19658
75	18536
76	17712
77	17263
78	17261
79	16317
80	16240
81	15570
82	15163
83	15055
84	13908
85	13577
86	13332
87	13138
88	12371
89	12379
90	12050
91	12149
92	11435
93	11128
94	10681
95	10331
96	10246
97	10048
98	9701
99	9778
100	9630
101	9322
102	9508
103	8938
104	8718
105	8649
106	8390
107	7809
108	7799
109	7815
110	7436
111	7346
112	7025
113	7310
114	7299
115	7059
116	6943
117	6725
118	6502
119	6499
120	6138
121	6217
122	6414
123	6171
124	5838
125	5582
126	5559
127	5795
128	5346
129	5306
130	5331
131	5235
132	4995
133	4961
134	4737
135	4561
136	4564
137	4413
138	4345
139	4380
140	4102
141	4211
142	4191
143	3969
144	3843
145	4018
146	3938
147	4052
148	4046
149	3908
150	3663
151	3814
152	3503
153	3482
154	3489
155	3282
156	3296
157	3281
158	3240
159	3122
160	3096
161	3102
162	3046
163	3077
164	3013
165	2983
166	2908
167	2946
168	2832
169	2898
170	2886
171	2612
172	2651
173	2772
174	2842
175	2518
176	2555
177	2438
178	2512
179	2631
180	2491
181	2314
182	2422
183	2379
184	2184
185	2195
186	2169
187	2241
188	2156
189	2142
190	2097
191	2096
192	2088
193	2022
194	1945
195	2088
196	1978
197	1918
198	1891
199	1918
200	1841
201	1789
202	1771
203	1666
204	1773
205	1640
206	1666
207	1812
208	1751
209	1668
210	1689
211	1616
212	1572
213	1532
214	1358
215	1337
216	1469
217	1344
218	1421
219	1355
220	1456
221	1404
222	1367
223	1286
224	1207
225	1259
226	1296
227	1406
228	1382
229	1273
230	1293
231	1233
232	1176
233	1210
234	1195
235	1071
236	1091
237	1052
238	1134
239	1110
240	1072
241	1141
242	1048
243	1182
244	1240
245	1182
246	1110
247	1050
248	1007
249	1059
250	190928

