## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MR_late_1_04_sorted.bam --OUTPUT results/align_metrics/MR_late_1_04_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 19:52:27 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.536167	2.882602	0	0	0	0	0	0.105766	0.00949	0.056182	0.009715	0.181153	0.119593	0.039136	0.010498	0.003611	0.001695	0.001017	0.000712	0.000437	0.000309	0.000233	0.000185	0.000151	0.000127	0.000108	?	?	?	0.090415	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	836556919
1	29098968
2	20174171
3	15340420
4	11836008
5	8913297
6	6683189
7	5031353
8	3763794
9	2819677
10	2105284
11	1586378
12	1201839
13	930788
14	720053
15	554512
16	430755
17	342409
18	273540
19	218971
20	181632
21	149089
22	120714
23	103871
24	88976
25	76759
26	63756
27	55998
28	48758
29	45222
30	38602
31	33645
32	32450
33	27452
34	24399
35	24111
36	22060
37	20890
38	18992
39	17935
40	16186
41	15068
42	14388
43	12782
44	12430
45	10934
46	10895
47	9622
48	10063
49	9492
50	9106
51	8437
52	7874
53	7792
54	6926
55	6822
56	6396
57	6614
58	6337
59	5783
60	5712
61	5227
62	5079
63	5048
64	4709
65	4448
66	4512
67	4098
68	3947
69	3556
70	3569
71	3564
72	3470
73	3295
74	3224
75	3137
76	3051
77	2859
78	2743
79	2784
80	2665
81	2590
82	2453
83	2256
84	2217
85	2187
86	2277
87	2065
88	2014
89	1864
90	1929
91	1937
92	1765
93	1849
94	1824
95	1903
96	1840
97	1774
98	1692
99	1540
100	1578
101	1415
102	1545
103	1423
104	1452
105	1389
106	1351
107	1454
108	1339
109	1472
110	1372
111	1231
112	1282
113	1270
114	1169
115	1310
116	1319
117	1076
118	979
119	1001
120	944
121	952
122	950
123	957
124	973
125	932
126	923
127	884
128	837
129	899
130	882
131	873
132	789
133	772
134	743
135	749
136	728
137	739
138	706
139	767
140	806
141	711
142	615
143	622
144	617
145	610
146	621
147	673
148	718
149	684
150	659
151	553
152	557
153	572
154	609
155	573
156	516
157	524
158	523
159	463
160	440
161	467
162	448
163	453
164	445
165	519
166	429
167	403
168	452
169	477
170	448
171	460
172	410
173	404
174	454
175	427
176	442
177	409
178	382
179	399
180	381
181	360
182	412
183	426
184	442
185	418
186	384
187	297
188	322
189	297
190	339
191	315
192	308
193	326
194	304
195	283
196	264
197	291
198	356
199	286
200	266
201	271
202	267
203	244
204	242
205	244
206	217
207	225
208	242
209	250
210	209
211	200
212	249
213	219
214	211
215	186
216	202
217	193
218	200
219	205
220	153
221	186
222	202
223	178
224	197
225	162
226	139
227	146
228	155
229	169
230	161
231	138
232	162
233	169
234	133
235	129
236	141
237	140
238	140
239	151
240	146
241	129
242	135
243	127
244	150
245	143
246	144
247	168
248	148
249	155
250	22659

