## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/TK_peak_2_01_sorted.bam --OUTPUT results/align_metrics/TK_peak_2_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 19 03:22:13 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.285351	5.77495	0	0	0	0	0	0.01492	0.010563	0.060019	0.008349	0.093852	0.380062	0.177074	0.06466	0.02542	0.011472	0.006155	0.003846	0.002018	0.001306	0.000927	0.000695	0.000543	0.000438	0.000363	?	?	?	0.307329	2

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	589061286
1	61121132
2	50974679
3	43759181
4	37022145
5	30828099
6	25211608
7	20585316
8	16715403
9	13475125
10	10872103
11	8799894
12	7134825
13	5792001
14	4686979
15	3821900
16	3111152
17	2519358
18	2086725
19	1713445
20	1402412
21	1164988
22	969742
23	824088
24	691149
25	583230
26	496177
27	429834
28	368847
29	316438
30	280653
31	247575
32	217559
33	191218
34	169668
35	152145
36	137473
37	124217
38	112242
39	103611
40	93626
41	86939
42	80153
43	72099
44	68401
45	62433
46	58326
47	54831
48	52033
49	48144
50	45687
51	42469
52	40143
53	38565
54	36808
55	34793
56	32373
57	31275
58	30154
59	27426
60	26826
61	25829
62	24008
63	23265
64	22272
65	21307
66	21025
67	19448
68	18782
69	17620
70	16730
71	16443
72	15759
73	15542
74	15020
75	14018
76	13535
77	13071
78	12717
79	12147
80	11937
81	11249
82	11007
83	10647
84	10078
85	9958
86	9209
87	8571
88	8705
89	8530
90	8200
91	7914
92	7447
93	7327
94	6889
95	6789
96	6828
97	6554
98	6485
99	6206
100	6008
101	6064
102	5738
103	5499
104	5660
105	5560
106	5118
107	5027
108	4774
109	4547
110	4485
111	4448
112	4465
113	4365
114	4296
115	4213
116	3946
117	3887
118	3989
119	3921
120	3904
121	3707
122	3634
123	3576
124	3351
125	3200
126	3065
127	3067
128	2943
129	3006
130	2870
131	2736
132	2754
133	2595
134	2615
135	2674
136	2661
137	2723
138	2517
139	2409
140	2273
141	2260
142	2348
143	2260
144	2153
145	2013
146	2027
147	2095
148	2021
149	2066
150	2008
151	1955
152	1964
153	1826
154	1819
155	1824
156	1820
157	1687
158	1621
159	1740
160	1671
161	1531
162	1469
163	1584
164	1513
165	1505
166	1409
167	1461
168	1409
169	1463
170	1410
171	1330
172	1346
173	1203
174	1198
175	1219
176	1285
177	1292
178	1283
179	1164
180	1198
181	1160
182	1104
183	1098
184	1025
185	1010
186	1046
187	1055
188	1075
189	1036
190	1008
191	995
192	951
193	887
194	925
195	849
196	868
197	894
198	950
199	906
200	952
201	868
202	840
203	784
204	774
205	748
206	733
207	643
208	678
209	649
210	706
211	684
212	715
213	692
214	650
215	651
216	656
217	710
218	692
219	640
220	618
221	704
222	728
223	735
224	705
225	625
226	611
227	626
228	552
229	554
230	487
231	518
232	503
233	552
234	519
235	522
236	526
237	492
238	503
239	495
240	503
241	465
242	474
243	446
244	482
245	509
246	418
247	436
248	476
249	465
250	70794

