## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/GW_early_1_07_sorted.bam --OUTPUT results/align_metrics/GW_early_1_07_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 11:13:50 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.421348	5.495438	0	0	0	0	0	0.051873	0.009036	0.064771	0.021315	0.146996	0.2426	0.105451	0.036819	0.014299	0.006698	0.003869	0.002629	0.001597	0.00114	0.000886	0.000718	0.000598	0.000512	0.000445	?	?	?	0.193318	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	719676660
1	43462274
2	34448053
3	28655356
4	23752239
5	19298534
6	15515759
7	12459087
8	9966798
9	7973691
10	6356194
11	5091983
12	4076854
13	3249853
14	2623118
15	2105074
16	1687511
17	1395535
18	1121271
19	913053
20	750775
21	623383
22	513363
23	436701
24	363812
25	313505
26	267262
27	226954
28	197518
29	172594
30	152825
31	134918
32	120138
33	108502
34	96350
35	88368
36	79522
37	73885
38	66511
39	60352
40	56627
41	54526
42	51091
43	47462
44	42284
45	40218
46	38117
47	36466
48	34290
49	32611
50	30268
51	28130
52	26806
53	26009
54	24857
55	22691
56	22103
57	21300
58	20245
59	19536
60	19671
61	17746
62	17018
63	16810
64	15643
65	15717
66	15528
67	14494
68	13718
69	13271
70	13052
71	12105
72	11576
73	11731
74	11485
75	11460
76	11521
77	11008
78	9964
79	9900
80	9752
81	9327
82	8760
83	8125
84	7861
85	7709
86	7889
87	7437
88	7616
89	7449
90	6977
91	6988
92	6880
93	6924
94	6359
95	6058
96	5878
97	5949
98	5884
99	5632
100	5135
101	5215
102	5018
103	4908
104	5006
105	4905
106	4784
107	4512
108	4617
109	4465
110	4562
111	4640
112	4217
113	4060
114	4315
115	4022
116	3902
117	3629
118	3849
119	3900
120	3810
121	3592
122	3530
123	3384
124	3448
125	3561
126	3517
127	3567
128	3501
129	3475
130	3396
131	3116
132	2977
133	2895
134	2939
135	3175
136	2917
137	2828
138	2910
139	2815
140	2762
141	2535
142	2421
143	2356
144	2375
145	2216
146	2259
147	2154
148	2217
149	2156
150	2285
151	2313
152	2173
153	2160
154	2010
155	1968
156	2076
157	1828
158	1948
159	2019
160	1871
161	1932
162	1800
163	1671
164	1679
165	1852
166	1825
167	1806
168	1799
169	1668
170	1699
171	1597
172	1511
173	1430
174	1433
175	1393
176	1385
177	1360
178	1449
179	1441
180	1455
181	1412
182	1474
183	1469
184	1458
185	1454
186	1480
187	1301
188	1263
189	1383
190	1178
191	1129
192	1203
193	1226
194	1156
195	1197
196	1144
197	1177
198	982
199	1118
200	961
201	1016
202	991
203	1016
204	1042
205	1076
206	1019
207	1008
208	962
209	975
210	983
211	936
212	1045
213	1072
214	1055
215	988
216	1003
217	908
218	972
219	986
220	901
221	901
222	950
223	910
224	828
225	889
226	869
227	910
228	819
229	896
230	946
231	915
232	930
233	911
234	847
235	779
236	742
237	770
238	845
239	860
240	835
241	799
242	818
243	762
244	745
245	813
246	711
247	778
248	724
249	723
250	119995

