## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_peak_2_08_sorted.bam --OUTPUT results/align_metrics/RW_peak_2_08_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 19 00:42:31 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.624641	4.223344	0	0	0	0	0	0.014775	0.009199	0.070059	0.002888	0.096919	0.320357	0.13051	0.038817	0.012691	0.005055	0.002588	0.001611	0.00086	0.000546	0.000383	0.000286	0.000226	0.000182	0.000151	?	?	?	0.253604	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	645792265
1	58625846
2	48186827
3	40343508
4	33235029
5	26643518
6	21153655
7	16463244
8	12883165
9	9982115
10	7708580
11	6000186
12	4657141
13	3626682
14	2833047
15	2231292
16	1731827
17	1363792
18	1078871
19	849085
20	686366
21	550816
22	445510
23	361746
24	300482
25	253968
26	210490
27	182009
28	151217
29	130125
30	114517
31	97967
32	88445
33	77985
34	69148
35	63478
36	57176
37	52716
38	47161
39	44786
40	40573
41	37591
42	35290
43	33533
44	30152
45	27663
46	25930
47	24169
48	23318
49	20896
50	19231
51	18168
52	17276
53	16598
54	15882
55	15227
56	13389
57	14223
58	12951
59	11619
60	11056
61	10495
62	10136
63	10003
64	9342
65	9156
66	8360
67	7695
68	7698
69	7707
70	6948
71	6501
72	6211
73	6091
74	5777
75	5466
76	5468
77	5431
78	4839
79	4860
80	4878
81	4656
82	4442
83	4477
84	4174
85	3996
86	4003
87	3772
88	3412
89	3381
90	3460
91	3401
92	3219
93	3116
94	3048
95	2999
96	2780
97	2676
98	2533
99	2510
100	2501
101	2335
102	2351
103	2497
104	2462
105	2246
106	2210
107	2281
108	2166
109	1915
110	1902
111	2103
112	1972
113	1787
114	1644
115	1704
116	1767
117	1673
118	1756
119	1610
120	1598
121	1575
122	1588
123	1522
124	1459
125	1409
126	1331
127	1392
128	1237
129	1215
130	1236
131	1219
132	1275
133	1199
134	1173
135	1073
136	1046
137	1004
138	969
139	960
140	939
141	944
142	818
143	891
144	877
145	874
146	883
147	829
148	790
149	797
150	898
151	869
152	849
153	851
154	829
155	803
156	787
157	705
158	755
159	761
160	713
161	678
162	707
163	705
164	652
165	702
166	603
167	533
168	553
169	590
170	548
171	562
172	556
173	614
174	501
175	533
176	515
177	516
178	479
179	505
180	485
181	481
182	502
183	483
184	478
185	468
186	426
187	416
188	435
189	440
190	402
191	419
192	445
193	458
194	451
195	460
196	401
197	382
198	390
199	367
200	339
201	309
202	306
203	291
204	295
205	295
206	313
207	322
208	317
209	292
210	275
211	250
212	290
213	275
214	314
215	310
216	320
217	275
218	260
219	264
220	294
221	276
222	288
223	328
224	320
225	311
226	283
227	288
228	274
229	309
230	330
231	308
232	296
233	300
234	285
235	306
236	266
237	257
238	243
239	245
240	210
241	234
242	229
243	240
244	211
245	195
246	184
247	176
248	208
249	205
250	26173

