## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MD_peak_2_01_sorted.bam --OUTPUT results/align_metrics/MD_peak_2_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 16:22:33 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.133395	5.231993	0	0	0	0	0	0.093413	0.008895	0.074995	0.023784	0.201087	0.176077	0.080177	0.03175	0.014109	0.007209	0.004229	0.002788	0.001556	0.001064	0.000808	0.000651	0.000541	0.000459	0.000397	?	?	?	0.1417	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	782885898
1	31662823
2	23665889
3	19574895
4	16220435
5	13317279
6	10850279
7	8843600
8	7158739
9	5844412
10	4786238
11	3916212
12	3214758
13	2654586
14	2191161
15	1817771
16	1512531
17	1267799
18	1067576
19	890894
20	760716
21	639443
22	554091
23	474140
24	403008
25	354138
26	305894
27	264875
28	237384
29	206793
30	181565
31	160448
32	144755
33	127512
34	115826
35	105355
36	95741
37	88547
38	78719
39	72053
40	63685
41	61239
42	55304
43	50251
44	46243
45	43449
46	39822
47	37619
48	35552
49	33973
50	31121
51	28387
52	27127
53	25002
54	25205
55	23863
56	22873
57	20563
58	19662
59	19408
60	18217
61	17509
62	16667
63	15733
64	15622
65	14462
66	13259
67	13004
68	12934
69	12630
70	11860
71	11094
72	11769
73	10665
74	10550
75	10068
76	9698
77	9675
78	9260
79	9022
80	8867
81	8569
82	8218
83	7984
84	8185
85	7811
86	7546
87	7137
88	6846
89	7196
90	6774
91	6806
92	6514
93	6133
94	5873
95	5697
96	5357
97	5617
98	5229
99	5276
100	5339
101	5204
102	4702
103	4611
104	4664
105	4581
106	4547
107	4532
108	4416
109	4103
110	4118
111	3908
112	3818
113	3740
114	3694
115	3594
116	3406
117	3331
118	3267
119	3459
120	3342
121	3148
122	3004
123	3057
124	3038
125	2831
126	3091
127	3086
128	3070
129	3020
130	2827
131	2752
132	2708
133	2691
134	2704
135	2579
136	2499
137	2370
138	2363
139	2398
140	2356
141	2409
142	2356
143	2303
144	2244
145	2077
146	2163
147	2194
148	2266
149	2072
150	2096
151	2079
152	1923
153	1913
154	1942
155	2047
156	1913
157	2039
158	2050
159	1744
160	1646
161	1541
162	1653
163	1624
164	1655
165	1660
166	1669
167	1642
168	1611
169	1434
170	1589
171	1457
172	1475
173	1388
174	1447
175	1391
176	1301
177	1345
178	1317
179	1390
180	1459
181	1305
182	1368
183	1453
184	1300
185	1297
186	1380
187	1209
188	1125
189	1121
190	1161
191	1139
192	1130
193	1131
194	1048
195	1136
196	1119
197	984
198	955
199	1038
200	1017
201	1039
202	1009
203	942
204	895
205	961
206	894
207	998
208	1044
209	986
210	932
211	858
212	884
213	914
214	887
215	803
216	815
217	828
218	849
219	709
220	680
221	634
222	606
223	599
224	586
225	620
226	602
227	625
228	607
229	589
230	616
231	644
232	629
233	594
234	626
235	643
236	625
237	634
238	602
239	599
240	649
241	668
242	589
243	552
244	635
245	682
246	627
247	577
248	545
249	616
250	104170

