## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MD_peak_1_01_sorted.bam --OUTPUT results/align_metrics/MD_peak_1_01_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 15:59:18 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.394326	2.32452	0	0	0	0	0	0.10416	0.009134	0.056655	0.010049	0.179998	0.097645	0.02834	0.006471	0.00201	0.000941	0.000591	0.000431	0.000274	0.000196	0.00015	0.000118	0.000096	0.000078	0.000066	?	?	?	0.072772	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	857411477
1	25756499
2	17462909
3	13008941
4	9624777
5	7113709
6	5213135
7	3759015
8	2705657
9	1988935
10	1446467
11	1032380
12	759700
13	571094
14	428990
15	322352
16	243695
17	184434
18	148436
19	116951
20	94083
21	76340
22	61244
23	54319
24	45815
25	38195
26	33483
27	29874
28	27805
29	23035
30	21793
31	18741
32	17627
33	16054
34	15085
35	13817
36	12689
37	11368
38	11420
39	10725
40	9163
41	8947
42	8310
43	7548
44	7535
45	7699
46	6511
47	6484
48	5917
49	5816
50	5358
51	5671
52	4941
53	4768
54	4335
55	4022
56	3811
57	3752
58	3784
59	3636
60	3729
61	3315
62	3216
63	3172
64	2817
65	2778
66	2599
67	2567
68	2903
69	2601
70	2628
71	2322
72	2081
73	2076
74	2176
75	2204
76	2121
77	1841
78	1894
79	1924
80	1979
81	1989
82	1917
83	1826
84	1739
85	1524
86	1543
87	1434
88	1416
89	1308
90	1301
91	1414
92	1293
93	1051
94	1247
95	1178
96	1074
97	1090
98	1016
99	990
100	975
101	962
102	1001
103	995
104	987
105	1039
106	1117
107	946
108	829
109	804
110	771
111	703
112	628
113	786
114	651
115	580
116	568
117	611
118	674
119	675
120	678
121	647
122	692
123	674
124	615
125	589
126	560
127	602
128	604
129	530
130	538
131	528
132	530
133	506
134	440
135	409
136	376
137	398
138	402
139	429
140	392
141	406
142	420
143	344
144	362
145	350
146	351
147	310
148	286
149	326
150	330
151	283
152	321
153	320
154	296
155	326
156	350
157	274
158	247
159	259
160	247
161	270
162	248
163	246
164	209
165	249
166	237
167	257
168	246
169	279
170	232
171	214
172	197
173	193
174	197
175	233
176	250
177	213
178	211
179	240
180	238
181	234
182	189
183	165
184	153
185	184
186	202
187	207
188	229
189	192
190	176
191	171
192	180
193	192
194	171
195	146
196	148
197	156
198	153
199	131
200	125
201	151
202	181
203	167
204	179
205	170
206	139
207	130
208	134
209	149
210	111
211	125
212	139
213	125
214	117
215	132
216	114
217	136
218	158
219	105
220	93
221	89
222	88
223	91
224	80
225	85
226	77
227	111
228	103
229	81
230	89
231	80
232	93
233	83
234	83
235	71
236	90
237	92
238	93
239	89
240	103
241	92
242	94
243	110
244	131
245	136
246	130
247	87
248	70
249	94
250	15436

