## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_early_1_10_sorted.bam --OUTPUT results/align_metrics/RW_early_1_10_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 22:10:13 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.943901	2.781145	0	0	0	0	0	0.015317	0.00956	0.064054	0.001814	0.090745	0.231096	0.073418	0.015988	0.004269	0.001602	0.00082	0.00051	0.000263	0.000164	0.000114	0.000083	0.000065	0.000052	0.000043	?	?	?	0.17561	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	730607791
1	52149715
2	40877952
3	32138216
4	24658058
5	18562299
6	13656861
7	9956114
8	7139356
9	5255132
10	3790783
11	2769368
12	2001231
13	1475141
14	1099234
15	810669
16	610240
17	467623
18	362923
19	282055
20	224665
21	169513
22	140171
23	114819
24	94184
25	80593
26	67191
27	56842
28	47739
29	42441
30	37521
31	31964
32	28777
33	26820
34	24072
35	21630
36	18752
37	16730
38	14508
39	13972
40	13303
41	12574
42	11301
43	9647
44	9737
45	9249
46	7740
47	7227
48	6737
49	6379
50	6054
51	5657
52	5315
53	4847
54	4400
55	4575
56	4214
57	4135
58	4015
59	3966
60	4101
61	3495
62	3464
63	2982
64	2995
65	2537
66	2581
67	2573
68	2339
69	2229
70	2058
71	2122
72	2085
73	1874
74	1656
75	1657
76	1562
77	1685
78	1760
79	1350
80	1577
81	1373
82	1448
83	1347
84	1214
85	1111
86	1160
87	1012
88	1085
89	1030
90	965
91	962
92	906
93	888
94	907
95	740
96	820
97	717
98	757
99	665
100	650
101	651
102	648
103	731
104	643
105	539
106	618
107	553
108	494
109	486
110	537
111	469
112	504
113	499
114	460
115	460
116	424
117	443
118	417
119	406
120	339
121	326
122	319
123	284
124	377
125	372
126	359
127	263
128	321
129	369
130	348
131	315
132	316
133	321
134	308
135	255
136	309
137	313
138	320
139	306
140	244
141	243
142	227
143	253
144	238
145	269
146	228
147	244
148	261
149	230
150	194
151	221
152	238
153	209
154	201
155	211
156	259
157	178
158	214
159	207
160	203
161	156
162	152
163	169
164	143
165	144
166	151
167	178
168	160
169	175
170	193
171	185
172	153
173	158
174	158
175	148
176	121
177	140
178	154
179	168
180	177
181	160
182	148
183	167
184	163
185	149
186	136
187	134
188	137
189	134
190	138
191	132
192	152
193	146
194	141
195	126
196	124
197	110
198	81
199	117
200	107
201	107
202	123
203	121
204	129
205	151
206	127
207	162
208	132
209	87
210	109
211	101
212	97
213	91
214	120
215	86
216	79
217	86
218	95
219	84
220	116
221	121
222	103
223	103
224	98
225	87
226	71
227	67
228	68
229	68
230	57
231	69
232	90
233	78
234	91
235	79
236	106
237	121
238	86
239	62
240	74
241	78
242	71
243	86
244	76
245	71
246	80
247	86
248	107
249	95
250	8377

