## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MD_early_2_07_sorted.bam --OUTPUT results/align_metrics/MD_early_2_07_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 14:49:27 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.617019	8.527743	0	0	0	0	0	0.051129	0.009868	0.066484	0.040467	0.167949	0.304512	0.173766	0.08691	0.044928	0.024541	0.014397	0.009135	0.004604	0.002925	0.002137	0.001687	0.0014	0.001193	0.00104	?	?	?	0.256551	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	660848144
1	39544545
2	31894082
3	28070352
4	24724501
5	21574403
6	18687587
7	16179416
8	13979393
9	12109747
10	10465851
11	9041771
12	7779743
13	6763224
14	5840561
15	5021277
16	4379974
17	3798156
18	3299541
19	2872447
20	2480529
21	2167486
22	1891386
23	1662837
24	1436233
25	1261370
26	1120614
27	975411
28	875219
29	767504
30	683649
31	601897
32	531388
33	478978
34	426746
35	385463
36	343415
37	313906
38	283360
39	256019
40	233023
41	208703
42	192615
43	173837
44	158886
45	147661
46	135916
47	123663
48	113489
49	108426
50	98575
51	92643
52	84856
53	81332
54	75914
55	69904
56	67418
57	63382
58	58205
59	55845
60	52798
61	51065
62	47112
63	45270
64	42494
65	41312
66	39588
67	37789
68	36127
69	34215
70	32203
71	30498
72	29712
73	28270
74	27338
75	26700
76	25791
77	24975
78	24027
79	23368
80	22315
81	22196
82	21376
83	20312
84	19336
85	18782
86	18921
87	18440
88	17466
89	17016
90	16130
91	15816
92	15575
93	15358
94	14628
95	14056
96	13985
97	14003
98	13291
99	13036
100	12605
101	12145
102	11610
103	11255
104	11064
105	10818
106	10744
107	10611
108	10588
109	10455
110	10106
111	9550
112	9404
113	9087
114	9162
115	9478
116	9145
117	8486
118	8730
119	8469
120	8489
121	8257
122	7857
123	7722
124	7790
125	7351
126	7463
127	7367
128	7170
129	6967
130	6689
131	6522
132	6190
133	6369
134	6781
135	6551
136	6365
137	5940
138	5964
139	5795
140	5605
141	5609
142	5742
143	5562
144	5508
145	5643
146	5473
147	5465
148	5465
149	5200
150	4846
151	4825
152	4808
153	4829
154	4714
155	4550
156	4602
157	4626
158	4449
159	4493
160	4375
161	4255
162	4093
163	3984
164	3957
165	3941
166	3767
167	3707
168	3501
169	3625
170	3559
171	3354
172	3619
173	3605
174	3478
175	3432
176	3340
177	3182
178	3232
179	3201
180	3061
181	2913
182	2897
183	2943
184	2795
185	2894
186	3069
187	3114
188	3092
189	2911
190	2785
191	2807
192	2738
193	2737
194	2778
195	2751
196	2498
197	2734
198	2786
199	2864
200	2648
201	2598
202	2597
203	2573
204	2516
205	2557
206	2526
207	2401
208	2281
209	2389
210	2243
211	2360
212	2234
213	2185
214	2204
215	2210
216	2195
217	2163
218	2152
219	2214
220	2161
221	2167
222	2076
223	2082
224	2010
225	2045
226	1860
227	2035
228	2004
229	1868
230	1876
231	1810
232	1829
233	1892
234	1775
235	1855
236	1796
237	1789
238	1770
239	1695
240	1716
241	1691
242	1590
243	1701
244	1670
245	1786
246	1691
247	1732
248	1563
249	1674
250	310222

