## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/MD_late_2_08_sorted.bam --OUTPUT results/align_metrics/MD_late_2_08_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 15:50:34 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.753639	4.026502	0	0	0	0	0	0.046686	0.009938	0.082842	0.023723	0.163189	0.154108	0.053846	0.015103	0.005535	0.002827	0.001817	0.00133	0.000869	0.000642	0.000506	0.000412	0.000344	0.000293	0.000253	?	?	?	0.118516	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	803760560
1	35069441
2	25010099
3	19716002
4	15472711
5	11952746
6	9073005
7	6794741
8	5123052
9	3870122
10	2914513
11	2210916
12	1684707
13	1276622
14	1004289
15	770123
16	611031
17	486578
18	390024
19	315660
20	264800
21	223133
22	180600
23	157423
24	133618
25	117815
26	103306
27	91245
28	79470
29	71605
30	63433
31	57942
32	51483
33	46978
34	44203
35	40122
36	37044
37	34102
38	32027
39	30428
40	27402
41	26097
42	23669
43	23265
44	21749
45	20472
46	19735
47	18423
48	18111
49	16236
50	15844
51	14774
52	14011
53	14106
54	12942
55	12556
56	11939
57	11283
58	11530
59	10664
60	10556
61	9937
62	9818
63	9208
64	9160
65	8737
66	8349
67	7756
68	7842
69	8128
70	7100
71	7315
72	6805
73	6624
74	6540
75	6358
76	6207
77	5961
78	6054
79	5599
80	5318
81	4896
82	5125
83	5040
84	4771
85	4718
86	4583
87	4600
88	4320
89	4454
90	4167
91	4240
92	4306
93	4306
94	3805
95	3526
96	3592
97	3611
98	3430
99	3262
100	3051
101	3176
102	3131
103	2833
104	2797
105	2621
106	2692
107	2747
108	2536
109	2412
110	2477
111	2294
112	2148
113	2074
114	2266
115	2324
116	2162
117	2112
118	2111
119	2218
120	2154
121	2136
122	2161
123	2016
124	2081
125	2095
126	2067
127	1983
128	1880
129	1848
130	1788
131	1844
132	1612
133	1586
134	1595
135	1554
136	1555
137	1534
138	1521
139	1488
140	1351
141	1327
142	1225
143	1336
144	1149
145	1312
146	1262
147	1289
148	1293
149	1387
150	1377
151	1216
152	1152
153	1284
154	1140
155	1361
156	1147
157	1244
158	1147
159	1177
160	1177
161	1092
162	1053
163	1148
164	1184
165	1007
166	1139
167	1044
168	1149
169	1059
170	1060
171	1074
172	1037
173	1059
174	951
175	944
176	892
177	992
178	935
179	869
180	855
181	806
182	769
183	811
184	834
185	819
186	852
187	672
188	672
189	769
190	706
191	744
192	732
193	767
194	784
195	721
196	716
197	666
198	663
199	622
200	671
201	620
202	714
203	639
204	618
205	617
206	625
207	619
208	643
209	667
210	665
211	623
212	587
213	621
214	606
215	546
216	539
217	576
218	570
219	552
220	583
221	572
222	528
223	524
224	507
225	503
226	493
227	592
228	488
229	477
230	557
231	558
232	469
233	482
234	458
235	472
236	438
237	397
238	389
239	424
240	409
241	454
242	433
243	485
244	435
245	411
246	436
247	372
248	406
249	417
250	66445

