## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/RW_late_1_03_sorted.bam --OUTPUT results/align_metrics/RW_late_1_03_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 22:41:28 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	0.744639	4.582103	0	0	0	0	0	0.093694	0.010033	0.06364	0.056684	0.224051	0.133565	0.0507	0.016922	0.007025	0.00373	0.002406	0.001756	0.001151	0.00085	0.000672	0.000553	0.000469	0.000406	0.000357	?	?	?	0.10326	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	823280243
1	29357204
2	20577602
3	16066913
4	12736747
5	9953841
6	7768776
7	6046426
8	4665330
9	3660558
10	2858036
11	2238111
12	1779535
13	1407367
14	1121501
15	902595
16	734036
17	596410
18	493939
19	404301
20	338338
21	283305
22	244406
23	210248
24	181285
25	158007
26	137284
27	119108
28	107258
29	95725
30	84708
31	75360
32	68686
33	60328
34	57606
35	52087
36	48914
37	46329
38	41317
39	39560
40	37215
41	33959
42	31857
43	31090
44	29387
45	27171
46	25176
47	24703
48	23673
49	21995
50	20064
51	19130
52	19307
53	18905
54	17470
55	16688
56	15381
57	14591
58	14163
59	13689
60	13648
61	12569
62	12227
63	11435
64	11221
65	10919
66	10869
67	10405
68	9536
69	9674
70	9295
71	9059
72	8559
73	8323
74	8217
75	8027
76	7354
77	7361
78	6913
79	7050
80	6875
81	6565
82	6351
83	6144
84	6138
85	5719
86	5600
87	5582
88	5614
89	5421
90	5486
91	5305
92	4985
93	4774
94	4641
95	4264
96	4293
97	4218
98	4322
99	4021
100	3766
101	3960
102	4029
103	3947
104	3989
105	3522
106	3584
107	3668
108	3675
109	3338
110	3323
111	3214
112	3259
113	3243
114	3365
115	3282
116	2960
117	2901
118	2954
119	2885
120	2828
121	2727
122	2902
123	2909
124	2617
125	2621
126	2533
127	2564
128	2632
129	2487
130	2519
131	2484
132	2491
133	2438
134	2426
135	2291
136	2297
137	2190
138	2196
139	2141
140	2150
141	1988
142	1924
143	2088
144	1999
145	1882
146	1725
147	1854
148	1792
149	1722
150	1857
151	1844
152	1703
153	1662
154	1694
155	1665
156	1601
157	1715
158	1643
159	1547
160	1651
161	1595
162	1546
163	1485
164	1489
165	1442
166	1456
167	1470
168	1306
169	1306
170	1277
171	1308
172	1357
173	1349
174	1400
175	1313
176	1246
177	1229
178	1256
179	1138
180	1250
181	1235
182	1209
183	1170
184	1230
185	1130
186	1222
187	1106
188	1182
189	1124
190	955
191	1049
192	1114
193	1137
194	1057
195	1067
196	975
197	991
198	938
199	1043
200	928
201	965
202	934
203	963
204	993
205	977
206	985
207	870
208	826
209	874
210	820
211	874
212	901
213	864
214	761
215	807
216	746
217	775
218	758
219	760
220	812
221	764
222	770
223	794
224	719
225	748
226	802
227	754
228	747
229	682
230	650
231	689
232	672
233	650
234	662
235	612
236	634
237	651
238	663
239	624
240	619
241	588
242	526
243	592
244	540
245	576
246	554
247	551
248	551
249	550
250	97219

