## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/ME_peak_1_05_sorted.bam --OUTPUT results/align_metrics/ME_peak_1_05_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 18:32:43 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	2.264889	5.351845	0	0	0	0	0	0.017582	0.011673	0.037823	0.004611	0.071689	0.395954	0.178112	0.062637	0.023451	0.010149	0.005305	0.003272	0.001691	0.001058	0.00073	0.000538	0.000415	0.00033	0.000269	?	?	?	0.316207	2

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	573960909
1	67300659
2	54895731
3	46230942
4	38564476
5	31856918
6	26074690
7	21118389
8	17008368
9	13665029
10	11002367
11	8829505
12	7086671
13	5701507
14	4614157
15	3703498
16	2970050
17	2411550
18	1957850
19	1596809
20	1307783
21	1066420
22	879045
23	735290
24	613795
25	517719
26	438058
27	373371
28	322505
29	280598
30	244934
31	210347
32	186485
33	166465
34	147327
35	131855
36	118684
37	107588
38	98015
39	90421
40	84204
41	73875
42	68763
43	65656
44	60411
45	56595
46	53335
47	49895
48	45974
49	42799
50	39958
51	37105
52	35840
53	32840
54	31284
55	29744
56	27856
57	26564
58	26005
59	24000
60	22830
61	21519
62	19964
63	18855
64	18435
65	17919
66	16613
67	15802
68	15481
69	14984
70	13491
71	13222
72	12948
73	12245
74	11743
75	11423
76	11070
77	10820
78	9906
79	10069
80	9558
81	9195
82	8708
83	8310
84	7928
85	7899
86	7782
87	7364
88	7111
89	6997
90	6651
91	6375
92	6195
93	5981
94	6049
95	5819
96	5448
97	5264
98	5127
99	4952
100	4823
101	4644
102	4608
103	4350
104	4342
105	4233
106	4082
107	3946
108	3948
109	3870
110	3763
111	3672
112	3400
113	3432
114	3315
115	3168
116	3180
117	3213
118	2998
119	2801
120	2704
121	2546
122	2515
123	2457
124	2518
125	2521
126	2487
127	2414
128	2363
129	2237
130	2135
131	2056
132	2089
133	2085
134	2041
135	1988
136	2057
137	1949
138	1976
139	1922
140	1836
141	1700
142	1694
143	1619
144	1505
145	1637
146	1613
147	1571
148	1578
149	1556
150	1516
151	1318
152	1324
153	1286
154	1260
155	1326
156	1323
157	1429
158	1393
159	1356
160	1239
161	1241
162	1212
163	1108
164	1077
165	1042
166	1094
167	1068
168	1111
169	1062
170	1097
171	1031
172	973
173	970
174	988
175	901
176	887
177	896
178	915
179	875
180	877
181	901
182	875
183	864
184	806
185	842
186	800
187	794
188	809
189	744
190	744
191	762
192	745
193	762
194	815
195	798
196	769
197	730
198	733
199	677
200	648
201	690
202	659
203	630
204	599
205	579
206	565
207	580
208	583
209	548
210	566
211	536
212	568
213	603
214	543
215	526
216	503
217	477
218	505
219	493
220	508
221	491
222	486
223	503
224	462
225	423
226	455
227	433
228	487
229	438
230	422
231	432
232	434
233	422
234	389
235	421
236	380
237	387
238	355
239	364
240	398
241	403
242	401
243	385
244	355
245	375
246	353
247	379
248	336
249	346
250	44603

