## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics --INPUT bam_files/CT_peak_1_03_sorted.bam --OUTPUT results/align_metrics/CT_peak_1_03_wgs_metrics.txt --REFERENCE_SEQUENCE tonsa_genome/hic_output.fasta --MINIMUM_MAPPING_QUALITY 20 --MINIMUM_BASE_QUALITY 20 --COVERAGE_CAP 250 --LOCUS_ACCUMULATION_CAP 100000 --STOP_AFTER -1 --INCLUDE_BQ_HISTOGRAM false --COUNT_UNPAIRED false --SAMPLE_SIZE 10000 --ALLELE_FRACTION 0.001 --ALLELE_FRACTION 0.005 --ALLELE_FRACTION 0.01 --ALLELE_FRACTION 0.02 --ALLELE_FRACTION 0.05 --ALLELE_FRACTION 0.1 --ALLELE_FRACTION 0.2 --ALLELE_FRACTION 0.3 --ALLELE_FRACTION 0.5 --USE_FAST_ALGORITHM false --READ_LENGTH 150 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 18 08:35:14 UTC 2025

## METRICS CLASS	picard.analysis.WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
950193284	1.025011	4.597199	0	0	0	0	0	0.107551	0.00937	0.049502	0.018648	0.185071	0.17627	0.075192	0.027468	0.011131	0.005249	0.002938	0.001915	0.001092	0.000766	0.00059	0.000475	0.000393	0.000336	0.000293	?	?	?	0.139291	1

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	782703087
1	34658098
2	24859289
3	20087723
4	16438568
5	13299045
6	10756833
7	8677520
8	6985841
9	5627807
10	4544187
11	3666141
12	2976842
13	2382241
14	1953643
15	1600018
16	1305514
17	1065292
18	884313
19	733276
20	598859
21	504273
22	424228
23	363865
24	304835
25	258721
26	220794
27	189418
28	162400
29	140836
30	124561
31	109598
32	96304
33	87310
34	77671
35	68391
36	62600
37	57391
38	52148
39	46234
40	41473
41	38538
42	35275
43	32923
44	32546
45	29893
46	26769
47	25683
48	24212
49	22812
50	20756
51	19458
52	17967
53	17578
54	17203
55	16516
56	15428
57	14646
58	13955
59	13122
60	12858
61	12642
62	12049
63	11535
64	10496
65	10633
66	10634
67	9977
68	9398
69	9281
70	9073
71	8728
72	8634
73	8491
74	7892
75	7580
76	6981
77	7041
78	6976
79	6652
80	6355
81	5971
82	5479
83	5471
84	5571
85	5197
86	5141
87	5017
88	4823
89	4558
90	4327
91	4180
92	4239
93	4326
94	3821
95	3908
96	3943
97	4052
98	4072
99	3997
100	3801
101	3577
102	3472
103	3476
104	3479
105	3256
106	3251
107	3267
108	3089
109	2990
110	2869
111	2810
112	2701
113	2899
114	2830
115	2644
116	2719
117	2392
118	2606
119	2500
120	2473
121	2392
122	2363
123	2329
124	2436
125	2203
126	2249
127	2240
128	2282
129	2232
130	1978
131	2038
132	2125
133	2263
134	2145
135	1917
136	1959
137	1768
138	1868
139	1843
140	1867
141	1968
142	1856
143	1805
144	1846
145	1752
146	1621
147	1624
148	1634
149	1567
150	1491
151	1593
152	1399
153	1448
154	1437
155	1406
156	1338
157	1337
158	1292
159	1267
160	1420
161	1340
162	1263
163	1187
164	1202
165	1160
166	1202
167	1265
168	1215
169	1165
170	1110
171	1149
172	1076
173	1149
174	1194
175	1175
176	1148
177	1112
178	1029
179	958
180	915
181	968
182	871
183	1017
184	934
185	895
186	931
187	947
188	904
189	860
190	824
191	811
192	765
193	831
194	763
195	771
196	878
197	935
198	889
199	823
200	880
201	882
202	879
203	804
204	822
205	836
206	771
207	774
208	721
209	684
210	690
211	703
212	690
213	711
214	690
215	689
216	611
217	642
218	617
219	622
220	646
221	619
222	581
223	546
224	615
225	549
226	559
227	528
228	540
229	479
230	526
231	484
232	547
233	499
234	498
235	467
236	488
237	400
238	457
239	447
240	429
241	434
242	477
243	448
244	482
245	480
246	437
247	396
248	392
249	387
250	72932

